,Season_x,Week_x,Team 1_x,Team 2_x,Spread Open,Spread Close,Open Favorite,Close Favorite,Spread Consensus Team 1,Spread Consensus Team 2,Team 1 Final,Team 2 Final,Total Final,Spread Delta,Winner,Win Margin,Follow Spread?
785,2017,10,NYGiants,SanFrancisco,-1.5,-3.0,Team 2,Team 1,60%,40%,21.0,31.0,52.0,1.5,Team 2,10.0,True
786,2017,10,NewEngland,Denver,-7.0,-7.0,Team 1,Team 1,74%,26%,41.0,16.0,57.0,0.0,Team 1,25.0,True
787,2017,10,Miami,Carolina,-10.0,-8.0,Team 2,Team 2,46%,54%,21.0,45.0,66.0,-2.0,Team 2,24.0,True
788,2017,11,Tennessee,Pittsburgh,-7.0,-7.0,Team 2,Team 2,37%,63%,17.0,40.0,57.0,0.0,Team 2,23.0,True
789,2017,11,Detroit,Chicago,-3.0,-3.0,Team 1,Team 1,69%,31%,27.0,24.0,51.0,0.0,Team 1,3.0,True
790,2017,11,KansasCity,NYGiants,-13.0,-10.0,Team 1,Team 1,68%,32%,9.0,12.0,21.0,-3.0,Team 2,3.0,False
791,2017,11,TampaBay,Miami,-3.0,-1.5,Team 2,Team 1,55%,45%,30.0,20.0,50.0,-1.5,Team 1,10.0,True
792,2017,11,Baltimore,GreenBay,-2.5,-2.5,Team 1,Team 1,58%,42%,23.0,0.0,23.0,0.0,Team 1,23.0,True
793,2017,11,LARams,Minnesota,-2.0,-1.5,Team 2,Team 2,46%,54%,7.0,24.0,31.0,-0.5,Team 2,17.0,True
794,2017,11,Arizona,Houston,-1.5,-2.5,Team 1,Team 2,36%,64%,21.0,31.0,52.0,1.0,Team 2,10.0,False
795,2017,11,Jacksonville,Cleveland,-7.0,-7.0,Team 1,Team 1,67%,33%,19.0,7.0,26.0,0.0,Team 1,12.0,True
796,2017,11,Washington,NewOrleans,-7.5,-9.5,Team 2,Team 2,48%,52%,31.0,34.0,65.0,2.0,Team 2,3.0,True
797,2017,11,Buffalo,LAChargers,-4.0,-7.0,Team 2,Team 2,38%,62%,24.0,54.0,78.0,3.0,Team 2,30.0,False
798,2017,11,Cincinnati,Denver,-3.0,-2.5,Team 2,Team 2,25%,75%,20.0,17.0,37.0,-0.5,Team 1,3.0,False
799,2017,11,NewEngland,Oakland,-5.5,-7.0,Team 1,Team 1,75%,25%,33.0,8.0,41.0,1.5,Team 1,25.0,False
800,2017,11,Philadelphia,Dallas,-3.0,-6.5,Team 1,Team 1,63%,37%,37.0,9.0,46.0,3.5,Team 1,28.0,False
801,2017,11,Atlanta,Seattle,-3.0,-1.0,Team 2,Team 1,59%,41%,34.0,31.0,65.0,-2.0,Team 1,3.0,True
802,2017,12,Minnesota,Detroit,0.0,-2.5,No Favorite,Team 1,56%,44%,30.0,23.0,53.0,2.5,Team 1,7.0,False
803,2017,12,LAChargers,Dallas,-3.5,-1.0,Team 2,Team 1,48%,52%,28.0,6.0,34.0,-2.5,Team 1,22.0,True
804,2017,12,NYGiants,Washington,-9.0,-7.0,Team 2,Team 2,22%,78%,10.0,20.0,30.0,-2.0,Team 2,10.0,True
805,2017,12,Cleveland,Cincinnati,-8.0,-7.5,Team 2,Team 2,35%,65%,16.0,30.0,46.0,-0.5,Team 2,14.0,True
806,2017,12,Chicago,Philadelphia,-12.5,-13.5,Team 2,Team 2,24%,76%,3.0,31.0,34.0,1.0,Team 2,28.0,False
807,2017,12,Miami,NewEngland,-15.5,-16.5,Team 2,Team 2,39%,61%,17.0,35.0,52.0,1.0,Team 2,18.0,False
808,2017,12,Buffalo,KansasCity,-9.5,-9.0,Team 2,Team 2,50%,50%,16.0,10.0,26.0,-0.5,Team 1,6.0,False
809,2017,12,TampaBay,Atlanta,-8.5,-10.0,Team 2,Team 2,33%,67%,20.0,34.0,54.0,1.5,Team 2,14.0,False
810,2017,12,Carolina,NYJets,-4.5,-6.0,Team 1,Team 1,76%,24%,35.0,27.0,62.0,1.5,Team 1,8.0,False
811,2017,12,Tennessee,Indianapolis,-4.5,-3.0,Team 1,Team 1,53%,47%,20.0,16.0,36.0,-1.5,Team 1,4.0,True
812,2017,12,Seattle,SanFrancisco,-7.0,-7.0,Team 1,Team 1,76%,24%,24.0,13.0,37.0,0.0,Team 1,11.0,True
813,2017,12,NewOrleans,LARams,-2.0,-2.5,Team 2,Team 2,54%,46%,20.0,26.0,46.0,0.5,Team 2,6.0,False
814,2017,12,Jacksonville,Arizona,-4.0,-6.0,Team 1,Team 1,71%,29%,24.0,27.0,51.0,2.0,Team 2,3.0,True
815,2017,12,Denver,Oakland,-5.0,-4.0,Team 2,Team 2,23%,77%,14.0,21.0,35.0,-1.0,Team 2,7.0,True
816,2017,12,GreenBay,Pittsburgh,-14.0,-14.0,Team 2,Team 2,24%,76%,28.0,31.0,59.0,0.0,Team 2,3.0,False
817,2017,12,Houston,Baltimore,-7.5,-7.5,Team 2,Team 2,29%,71%,16.0,23.0,39.0,0.0,Team 2,7.0,False
818,2017,13,Washington,Dallas,-2.5,-1.5,Team 2,Team 1,70%,30%,14.0,38.0,52.0,-1.0,Team 2,24.0,False
819,2017,13,Detroit,Baltimore,-3.0,-2.5,Team 2,Team 2,50%,50%,20.0,44.0,64.0,-0.5,Team 2,24.0,True
820,2017,13,SanFrancisco,Chicago,-5.5,-2.5,Team 2,Team 2,55%,45%,15.0,14.0,29.0,-3.0,Team 1,1.0,False
821,2017,13,Minnesota,Atlanta,-3.0,-2.0,Team 2,Team 2,36%,64%,14.0,9.0,23.0,-1.0,Team 1,5.0,False
822,2017,13,NewEngland,Buffalo,-9.0,-7.5,Team 1,Team 1,74%,26%,23.0,3.0,26.0,-1.5,Team 1,20.0,True
823,2017,13,Denver,Miami,-1.0,-1.5,Team 2,Team 1,59%,41%,9.0,35.0,44.0,0.5,Team 2,26.0,True
824,2017,13,Houston,Tennessee,-7.0,-7.0,Team 2,Team 2,35%,65%,13.0,24.0,37.0,0.0,Team 2,11.0,True
825,2017,13,Indianapolis,Jacksonville,-8.5,-10.0,Team 2,Team 2,33%,67%,10.0,30.0,40.0,1.5,Team 2,20.0,False
826,2017,13,TampaBay,GreenBay,-1.0,-3.0,Team 1,Team 2,19%,81%,20.0,26.0,46.0,2.0,Team 2,6.0,False
827,2017,13,KansasCity,NYJets,-4.0,-4.0,Team 1,Team 1,49%,51%,31.0,38.0,69.0,0.0,Team 2,7.0,False
828,2017,13,Carolina,NewOrleans,-3.5,-6.0,Team 2,Team 2,42%,58%,21.0,31.0,52.0,2.5,Team 2,10.0,False
829,2017,13,Cleveland,LAChargers,-13.0,-13.5,Team 2,Team 2,29%,71%,10.0,19.0,29.0,0.5,Team 2,9.0,True
830,2017,13,LARams,Arizona,-6.0,-7.0,Team 1,Team 1,62%,38%,32.0,16.0,48.0,1.0,Team 1,16.0,False
831,2017,13,NYGiants,Oakland,-7.5,-9.5,Team 2,Team 2,19%,81%,17.0,24.0,41.0,2.0,Team 2,7.0,True
832,2017,13,Philadelphia,Seattle,-6.0,-4.0,Team 1,Team 1,67%,33%,10.0,24.0,34.0,-2.0,Team 2,14.0,False
833,2017,13,Pittsburgh,Cincinnati,-6.5,-4.5,Team 1,Team 1,69%,31%,23.0,20.0,43.0,-2.0,Team 1,3.0,False
834,2017,14,NewOrleans,Atlanta,-4.0,-2.5,Team 1,Team 2,56%,44%,17.0,20.0,37.0,-1.5,Team 2,3.0,True
835,2017,14,Detroit,TampaBay,-1.0,0.0,Team 1,No Favorite,52%,48%,24.0,21.0,45.0,-1.0,Team 1,3.0,False
836,2017,14,Chicago,Cincinnati,-7.0,-6.0,Team 2,Team 2,51%,49%,33.0,7.0,40.0,-1.0,Team 1,26.0,False
837,2017,14,Indianapolis,Buffalo,-2.5,-3.0,Team 2,Team 2,36%,64%,7.0,13.0,20.0,0.5,Team 2,6.0,False
838,2017,14,Seattle,Jacksonville,-3.5,-2.5,Team 2,Team 2,66%,34%,24.0,30.0,54.0,-1.0,Team 2,6.0,True
839,2017,14,Oakland,KansasCity,-4.0,-4.5,Team 2,Team 2,45%,55%,15.0,26.0,41.0,0.5,Team 2,11.0,False
840,2017,14,Minnesota,Carolina,0.0,-2.5,No Favorite,Team 1,54%,46%,24.0,31.0,55.0,2.5,Team 2,7.0,True
841,2017,14,GreenBay,Cleveland,-6.0,-2.5,Team 1,Team 1,63%,37%,27.0,21.0,48.0,-3.5,Team 1,6.0,True
842,2017,14,SanFrancisco,Houston,-3.0,-1.5,Team 2,Team 2,43%,57%,26.0,16.0,42.0,-1.5,Team 1,10.0,False
843,2017,14,Washington,LAChargers,-6.0,-6.0,Team 2,Team 2,33%,67%,13.0,30.0,43.0,0.0,Team 2,17.0,True
844,2017,14,NYJets,Denver,-1.0,-1.0,Team 2,Team 1,72%,28%,0.0,23.0,23.0,0.0,Team 2,23.0,False
845,2017,14,Tennessee,Arizona,-2.5,-3.0,Team 1,Team 1,32%,68%,7.0,12.0,19.0,0.5,Team 2,5.0,True
846,2017,14,Philadelphia,LARams,0.0,-1.0,No Favorite,Team 1,64%,36%,43.0,35.0,78.0,1.0,Team 1,8.0,False
847,2017,14,Dallas,NYGiants,-6.0,-4.0,Team 1,Team 1,63%,37%,30.0,10.0,40.0,-2.0,Team 1,20.0,True
848,2017,14,Baltimore,Pittsburgh,-7.0,-6.0,Team 2,Team 2,46%,54%,38.0,39.0,77.0,-1.0,Team 2,1.0,False
849,2017,14,NewEngland,Miami,-11.0,-10.5,Team 1,Team 1,69%,31%,20.0,27.0,47.0,-0.5,Team 2,7.0,False
850,2017,15,Denver,Indianapolis,-3.0,-3.0,Team 1,Team 1,54%,46%,25.0,13.0,38.0,0.0,Team 1,12.0,True
851,2017,15,Chicago,Detroit,-6.5,-5.0,Team 2,Team 2,43%,57%,10.0,20.0,30.0,-1.5,Team 2,10.0,True
852,2017,15,LAChargers,KansasCity,-1.0,0.0,Team 2,No Favorite,53%,47%,13.0,30.0,43.0,-1.0,Team 2,17.0,False
853,2017,15,Philadelphia,NYGiants,-9.5,-7.5,Team 1,Team 1,70%,30%,34.0,29.0,63.0,-2.0,Team 1,5.0,False
854,2017,15,GreenBay,Carolina,-1.0,-3.0,Team 2,Team 2,43%,57%,24.0,31.0,55.0,2.0,Team 2,7.0,False
855,2017,15,Cincinnati,Minnesota,-10.0,-13.0,Team 2,Team 2,32%,68%,7.0,34.0,41.0,3.0,Team 2,27.0,False
856,2017,15,Miami,Buffalo,-4.0,-3.5,Team 2,Team 2,40%,60%,16.0,24.0,40.0,-0.5,Team 2,8.0,True
857,2017,15,Houston,Jacksonville,-10.5,-10.5,Team 2,Team 2,59%,41%,7.0,45.0,52.0,0.0,Team 2,38.0,True
858,2017,15,NYJets,NewOrleans,-15.5,-16.0,Team 2,Team 2,40%,60%,19.0,31.0,50.0,0.5,Team 2,12.0,True
859,2017,15,Arizona,Washington,-3.5,-4.0,Team 2,Team 2,28%,72%,15.0,20.0,35.0,0.5,Team 2,5.0,False
860,2017,15,Baltimore,Cleveland,-7.0,-7.0,Team 1,Team 1,55%,45%,27.0,10.0,37.0,0.0,Team 1,17.0,True
861,2017,15,LARams,Seattle,-1.0,0.0,Team 2,No Favorite,40%,60%,42.0,7.0,49.0,-1.0,Team 1,35.0,False
862,2017,15,NewEngland,Pittsburgh,-2.5,-2.5,Team 1,Team 1,56%,44%,27.0,24.0,51.0,0.0,Team 1,3.0,True
863,2017,15,Tennessee,SanFrancisco,0.0,-2.5,No Favorite,Team 2,44%,56%,23.0,25.0,48.0,2.5,Team 2,2.0,True
864,2017,15,Dallas,Oakland,-3.0,-3.0,Team 1,Team 1,67%,33%,20.0,17.0,37.0,0.0,Team 1,3.0,True
865,2017,15,Atlanta,TampaBay,-4.0,-7.0,Team 1,Team 1,73%,27%,24.0,21.0,45.0,3.0,Team 1,3.0,True
866,2017,16,Indianapolis,Baltimore,-12.5,-13.5,Team 2,Team 2,41%,59%,16.0,23.0,39.0,1.0,Team 2,7.0,True
867,2017,16,Minnesota,GreenBay,-10.0,-9.0,Team 1,Team 1,66%,34%,16.0,0.0,16.0,-1.0,Team 1,16.0,True
868,2017,16,Detroit,Cincinnati,-3.5,-3.0,Team 1,Team 1,65%,35%,17.0,26.0,43.0,-0.5,Team 2,9.0,False
869,2017,16,LAChargers,NYJets,-7.0,-7.0,Team 1,Team 1,63%,37%,14.0,7.0,21.0,0.0,Team 1,7.0,True
870,2017,16,LARams,Tennessee,-6.5,-6.0,Team 1,Team 1,58%,42%,27.0,23.0,50.0,-0.5,Team 1,4.0,False
871,2017,16,Cleveland,Chicago,-6.5,-5.5,Team 2,Team 2,57%,43%,3.0,20.0,23.0,-1.0,Team 2,17.0,True
872,2017,16,TampaBay,Carolina,-9.5,-10.0,Team 2,Team 2,30%,70%,19.0,22.0,41.0,0.5,Team 2,3.0,True
873,2017,16,Atlanta,NewOrleans,-6.0,-5.5,Team 2,Team 2,43%,57%,13.0,23.0,36.0,-0.5,Team 2,10.0,True
874,2017,16,Denver,Washington,-4.0,-3.0,Team 2,Team 2,34%,66%,11.0,27.0,38.0,-1.0,Team 2,16.0,True
875,2017,16,Miami,KansasCity,-10.0,-11.0,Team 2,Team 2,42%,58%,13.0,29.0,42.0,1.0,Team 2,16.0,False
876,2017,16,Buffalo,NewEngland,-10.5,-11.0,Team 2,Team 2,52%,48%,16.0,37.0,53.0,0.5,Team 2,21.0,False
877,2017,16,Jacksonville,SanFrancisco,-5.0,-4.0,Team 1,Team 1,65%,35%,33.0,44.0,77.0,-1.0,Team 2,11.0,False
878,2017,16,NYGiants,Arizona,-5.0,-3.0,Team 2,Team 2,41%,59%,0.0,23.0,23.0,-2.0,Team 2,23.0,True
879,2017,16,Seattle,Dallas,-2.5,-4.5,Team 2,Team 2,31%,69%,21.0,12.0,33.0,2.0,Team 1,9.0,True
880,2017,16,Pittsburgh,Houston,-10.0,-9.0,Team 1,Team 1,67%,33%,34.0,6.0,40.0,-1.0,Team 1,28.0,True
881,2017,16,Oakland,Philadelphia,,-10.0,Team 1,Team 2,41%,59%,10.0,19.0,29.0,,Team 2,9.0,True
882,2017,18,Tennessee,KansasCity,-8.0,-9.0,Team 2,Team 2,49%,51%,22.0,21.0,43.0,1.0,Team 1,1.0,True
883,2017,18,Atlanta,LARams,-5.0,-6.0,Team 2,Team 2,56%,44%,26.0,13.0,39.0,1.0,Team 1,13.0,True
884,2017,18,Buffalo,Jacksonville,-8.5,-8.5,Team 2,Team 2,56%,44%,3.0,10.0,13.0,0.0,Team 2,7.0,False
885,2017,18,Carolina,NewOrleans,-6.0,-6.5,Team 2,Team 2,37%,63%,26.0,31.0,57.0,0.5,Team 2,5.0,True
886,2017,19,Atlanta,Philadelphia,-3.0,,Team 1,Team 1,58%,42%,10.0,15.0,25.0,,Team 2,5.0,True
887,2017,19,Tennessee,NewEngland,,,Team 1,Team 1,42%,58%,14.0,35.0,49.0,,Team 2,21.0,True
888,2017,19,Jacksonville,Pittsburgh,,,Team 1,Team 1,43%,57%,45.0,42.0,87.0,,Team 1,3.0,False
889,2017,19,NewOrleans,Minnesota,,,Team 1,Team 1,58%,42%,24.0,29.0,53.0,,Team 2,5.0,True
890,2017,20,Jacksonville,NewEngland,-9.0,-7.5,Team 2,Team 2,40%,60%,20.0,24.0,44.0,-1.5,Team 2,4.0,False
891,2017,20,Minnesota,Philadelphia,-3.5,-3.0,Team 1,Team 1,55%,45%,7.0,38.0,45.0,-0.5,Team 2,31.0,False
892,2017,22,Philadelphia,NewEngland,-6.0,-4.5,Team 2,Team 2,49%,51%,41.0,33.0,74.0,-1.5,Team 1,8.0,False
893,2016,1,Carolina,Denver,,,Team 1,Team 1,74%,26%,20.0,21.0,41.0,,Team 2,1.0,True
894,2016,1,TampaBay,Atlanta,,,Team 1,Team 1,49%,51%,31.0,24.0,55.0,,Team 1,7.0,False
895,2016,1,Minnesota,Tennessee,,,Team 1,Team 1,46%,54%,25.0,16.0,41.0,,Team 1,9.0,False
896,2016,1,Cleveland,Philadelphia,,,Team 1,Team 1,47%,53%,10.0,29.0,39.0,,Team 2,19.0,True
897,2016,1,Cincinnati,NYJets,,,Team 1,Team 1,59%,41%,23.0,22.0,45.0,,Team 1,1.0,False
898,2016,1,Oakland,NewOrleans,,,Team 1,Team 1,52%,48%,35.0,34.0,69.0,,Team 1,1.0,False
899,2016,1,Buffalo,Baltimore,,,Team 1,Team 1,47%,53%,7.0,13.0,20.0,,Team 2,6.0,True
900,2016,1,Chicago,Houston,,,Team 1,Team 1,37%,63%,14.0,23.0,37.0,,Team 2,9.0,True
901,2016,1,GreenBay,Jacksonville,,,Team 1,Team 1,75%,25%,27.0,23.0,50.0,,Team 1,4.0,False
902,2016,1,Miami,Seattle,,,Team 1,Team 1,44%,56%,10.0,12.0,22.0,,Team 2,2.0,True
903,2016,1,NYGiants,Dallas,,,Team 1,Team 1,65%,35%,20.0,19.0,39.0,,Team 1,1.0,False
904,2016,1,Detroit,Indianapolis,,,Team 1,Team 1,26%,74%,39.0,35.0,74.0,,Team 1,4.0,False
905,2016,1,NewEngland,Arizona,,,Team 1,Team 1,53%,47%,23.0,21.0,44.0,,Team 1,2.0,False
906,2016,1,Pittsburgh,Washington,,,Team 1,Team 1,70%,30%,38.0,16.0,54.0,,Team 1,22.0,False
907,2016,2,NYJets,Buffalo,-2.5,0.0,Team 2,No Favorite,68%,32%,37.0,31.0,68.0,-2.5,Team 1,6.0,False
908,2016,2,Tennessee,Detroit,,-6.0,Team 1,Team 2,46%,54%,16.0,15.0,31.0,,Team 1,1.0,True
909,2016,2,KansasCity,Houston,,0.0,Team 1,No Favorite,40%,60%,12.0,19.0,31.0,,Team 2,7.0,True
910,2016,2,Miami,NewEngland,,-6.0,Team 1,Team 2,45%,55%,24.0,31.0,55.0,,Team 2,7.0,False
911,2016,2,Baltimore,Cleveland,,-4.5,Team 1,Team 1,64%,36%,25.0,20.0,45.0,,Team 1,5.0,False
912,2016,2,Cincinnati,Pittsburgh,,-3.0,Team 1,Team 2,50%,50%,16.0,24.0,40.0,,Team 2,8.0,False
913,2016,2,Dallas,Washington,,-3.5,Team 1,Team 2,55%,45%,27.0,23.0,50.0,,Team 1,4.0,True
914,2016,2,NewOrleans,NYGiants,,-4.0,Team 1,Team 2,41%,59%,13.0,16.0,29.0,,Team 2,3.0,True
915,2016,2,SanFrancisco,Carolina,-13.5,-12.5,Team 2,Team 2,35%,65%,27.0,46.0,73.0,-1.0,Team 2,19.0,True
916,2016,2,TampaBay,Arizona,,-7.0,Team 1,Team 2,48%,52%,7.0,40.0,47.0,,Team 2,33.0,False
917,2016,2,Seattle,LosAngeles,-3.5,-5.5,Team 1,Team 1,69%,31%,3.0,9.0,12.0,2.0,Team 2,6.0,True
918,2016,2,Indianapolis,Denver,,-6.0,Team 1,Team 2,48%,52%,20.0,34.0,54.0,,Team 2,14.0,False
919,2016,2,Atlanta,Oakland,,-4.0,Team 1,Team 2,32%,68%,35.0,28.0,63.0,,Team 1,7.0,True
920,2016,2,Jacksonville,SanDiego,-2.5,-3.0,Team 2,Team 2,58%,42%,14.0,38.0,52.0,0.5,Team 2,24.0,False
921,2016,2,GreenBay,Minnesota,,-2.0,Team 1,Team 1,78%,22%,14.0,17.0,31.0,,Team 2,3.0,True
922,2016,2,Philadelphia,Chicago,-1.0,-3.0,Team 2,Team 2,41%,59%,29.0,14.0,43.0,2.0,Team 1,15.0,True
923,2016,3,Houston,NewEngland,-2.5,-1.0,Team 1,Team 2,57%,43%,0.0,27.0,27.0,-1.5,Team 2,27.0,True
924,2016,3,Denver,Cincinnati,-3.5,-3.5,Team 2,Team 2,48%,52%,29.0,17.0,46.0,0.0,Team 1,12.0,False
925,2016,3,Oakland,Tennessee,0.0,-1.5,No Favorite,Team 1,69%,31%,17.0,10.0,27.0,1.5,Team 1,7.0,False
926,2016,3,Arizona,Buffalo,-6.5,-5.5,Team 1,Team 1,68%,32%,18.0,33.0,51.0,-1.0,Team 2,15.0,False
927,2016,3,Baltimore,Jacksonville,0.0,-2.0,No Favorite,Team 1,38%,62%,19.0,17.0,36.0,2.0,Team 1,2.0,False
928,2016,3,Cleveland,Miami,-7.0,-10.0,Team 2,Team 2,27%,73%,24.0,30.0,54.0,3.0,Team 2,6.0,True
929,2016,3,Washington,NYGiants,-4.0,-3.5,Team 2,Team 2,35%,65%,29.0,27.0,56.0,-0.5,Team 1,2.0,False
930,2016,3,Detroit,GreenBay,-8.0,-6.5,Team 2,Team 2,33%,67%,27.0,34.0,61.0,-1.5,Team 2,7.0,True
931,2016,3,Minnesota,Carolina,-6.5,-6.5,Team 2,Team 2,38%,62%,22.0,10.0,32.0,0.0,Team 1,12.0,False
932,2016,3,SanFrancisco,Seattle,-11.0,-10.5,Team 2,Team 2,59%,41%,18.0,37.0,55.0,-0.5,Team 2,19.0,True
933,2016,3,LosAngeles,TampaBay,-3.5,-3.5,Team 2,Team 2,23%,77%,37.0,32.0,69.0,0.0,Team 1,5.0,False
934,2016,3,Pittsburgh,Philadelphia,-5.5,-4.0,Team 1,Team 1,75%,25%,3.0,34.0,37.0,-1.5,Team 2,31.0,False
935,2016,3,NYJets,KansasCity,-4.0,-3.0,Team 2,Team 2,54%,46%,3.0,24.0,27.0,-1.0,Team 2,21.0,True
936,2016,3,SanDiego,Indianapolis,-3.0,-1.5,Team 2,Team 2,45%,55%,22.0,26.0,48.0,-1.5,Team 2,4.0,True
937,2016,3,Chicago,Dallas,-4.0,-6.5,Team 2,Team 2,23%,77%,17.0,31.0,48.0,2.5,Team 2,14.0,False
938,2016,3,Atlanta,NewOrleans,-3.5,-3.0,Team 2,Team 2,40%,60%,45.0,32.0,77.0,-0.5,Team 1,13.0,False
939,2016,4,Miami,Cincinnati,-7.0,-7.5,Team 2,Team 2,39%,61%,7.0,22.0,29.0,0.5,Team 2,15.0,False
940,2016,4,Indianapolis,Jacksonville,,-1.0,Team 1,Team 1,64%,36%,27.0,30.0,57.0,,Team 2,3.0,True
941,2016,4,Cleveland,Washington,-6.5,-7.5,Team 2,Team 2,47%,53%,20.0,31.0,51.0,1.0,Team 2,11.0,False
942,2016,4,Buffalo,NewEngland,-3.5,-3.5,Team 2,Team 2,32%,68%,16.0,0.0,16.0,0.0,Team 1,16.0,False
943,2016,4,Seattle,NYJets,,0.0,Team 1,No Favorite,39%,61%,27.0,17.0,44.0,,Team 1,10.0,True
944,2016,4,Carolina,Atlanta,,-3.0,Team 1,Team 1,68%,32%,33.0,48.0,81.0,,Team 2,15.0,True
945,2016,4,Detroit,Chicago,,-3.5,Team 1,Team 1,73%,27%,14.0,17.0,31.0,,Team 2,3.0,True
946,2016,4,Tennessee,Houston,-4.5,-4.0,Team 2,Team 2,36%,64%,20.0,27.0,47.0,-0.5,Team 2,7.0,True
947,2016,4,Oakland,Baltimore,,-3.5,Team 1,Team 2,66%,34%,28.0,27.0,55.0,,Team 1,1.0,True
948,2016,4,Denver,TampaBay,,-3.5,Team 1,Team 1,71%,29%,27.0,7.0,34.0,,Team 1,20.0,False
949,2016,4,Dallas,SanFrancisco,0.0,-1.5,No Favorite,Team 1,68%,32%,24.0,17.0,41.0,1.5,Team 1,7.0,False
950,2016,4,NewOrleans,SanDiego,-4.0,-4.0,Team 2,Team 2,45%,55%,35.0,34.0,69.0,0.0,Team 1,1.0,False
951,2016,4,LosAngeles,Arizona,,-9.5,Team 1,Team 2,30%,70%,17.0,13.0,30.0,,Team 1,4.0,True
952,2016,4,KansasCity,Pittsburgh,,-3.5,Team 1,Team 2,24%,76%,14.0,43.0,57.0,,Team 2,29.0,False
953,2016,4,NYGiants,Minnesota,,-4.0,Team 1,Team 2,44%,56%,10.0,24.0,34.0,,Team 2,14.0,False
954,2016,5,Arizona,SanFrancisco,,-3.5,Team 1,Team 1,63%,37%,33.0,21.0,54.0,,Team 1,12.0,False
955,2016,5,Houston,Minnesota,-6.0,-6.0,Team 2,Team 2,32%,68%,13.0,31.0,44.0,0.0,Team 2,18.0,True
956,2016,5,Tennessee,Miami,-4.0,-2.5,Team 2,Team 2,55%,45%,30.0,17.0,47.0,-1.5,Team 1,13.0,False
957,2016,5,NewEngland,Cleveland,-7.5,-10.0,Team 1,Team 1,82%,18%,33.0,13.0,46.0,2.5,Team 1,20.0,False
958,2016,5,NYJets,Pittsburgh,-6.0,-9.5,Team 2,Team 2,47%,53%,13.0,31.0,44.0,3.5,Team 2,18.0,False
959,2016,5,Washington,Baltimore,-4.0,-4.0,Team 2,Team 2,52%,48%,16.0,10.0,26.0,0.0,Team 1,6.0,False
960,2016,5,Philadelphia,Detroit,-2.5,-3.5,Team 2,Team 1,63%,37%,23.0,24.0,47.0,1.0,Team 2,1.0,True
961,2016,5,Chicago,Indianapolis,-5.0,-4.0,Team 2,Team 2,42%,58%,23.0,29.0,52.0,-1.0,Team 2,6.0,True
962,2016,5,Atlanta,Denver,-7.0,-4.0,Team 2,Team 2,41%,59%,23.0,16.0,39.0,-3.0,Team 1,7.0,False
963,2016,5,Buffalo,LosAngeles,-1.5,-2.5,Team 2,Team 1,54%,46%,30.0,19.0,49.0,1.0,Team 1,11.0,False
964,2016,5,SanDiego,Oakland,-3.5,-3.5,Team 2,Team 2,45%,55%,31.0,34.0,65.0,0.0,Team 2,3.0,False
965,2016,5,Cincinnati,Dallas,-1.0,-2.5,Team 1,Team 1,67%,33%,14.0,28.0,42.0,1.5,Team 2,14.0,True
966,2016,5,NYGiants,GreenBay,-6.5,-7.0,Team 2,Team 2,37%,63%,16.0,23.0,39.0,0.5,Team 2,7.0,False
967,2016,5,TampaBay,Carolina,-6.0,-6.0,Team 2,Team 2,44%,56%,17.0,14.0,31.0,0.0,Team 1,3.0,False
968,2016,6,Denver,SanDiego,-2.0,-3.0,Team 1,Team 1,66%,34%,13.0,21.0,34.0,1.0,Team 2,8.0,True
969,2016,6,Cincinnati,NewEngland,,-7.5,Team 1,Team 2,26%,74%,17.0,35.0,52.0,,Team 2,18.0,False
970,2016,6,Baltimore,NYGiants,-3.0,-3.5,Team 2,Team 2,46%,54%,23.0,27.0,50.0,0.5,Team 2,4.0,False
971,2016,6,Carolina,NewOrleans,-2.0,-2.5,Team 1,Team 1,54%,46%,38.0,41.0,79.0,0.5,Team 2,3.0,True
972,2016,6,Pittsburgh,Miami,,-7.5,Team 1,Team 1,65%,35%,15.0,30.0,45.0,,Team 2,15.0,True
973,2016,6,Jacksonville,Chicago,-1.5,-2.5,Team 2,Team 2,51%,49%,17.0,16.0,33.0,1.0,Team 1,1.0,True
974,2016,6,SanFrancisco,Buffalo,-7.0,-7.5,Team 2,Team 2,55%,45%,16.0,45.0,61.0,0.5,Team 2,29.0,False
975,2016,6,LosAngeles,Detroit,-2.5,-3.0,Team 2,Team 2,38%,62%,28.0,31.0,59.0,0.5,Team 2,3.0,False
976,2016,6,Cleveland,Tennessee,-6.0,-7.5,Team 2,Team 2,48%,52%,26.0,28.0,54.0,1.5,Team 2,2.0,True
977,2016,6,Philadelphia,Washington,,-3.0,Team 1,Team 1,58%,42%,20.0,27.0,47.0,,Team 2,7.0,True
978,2016,6,KansasCity,Oakland,,-2.0,Team 1,Team 1,53%,47%,26.0,10.0,36.0,,Team 1,16.0,False
979,2016,6,Atlanta,Seattle,-6.0,-7.0,Team 2,Team 2,57%,43%,24.0,26.0,50.0,1.0,Team 2,2.0,True
980,2016,6,Dallas,GreenBay,,-5.0,Team 1,Team 2,42%,58%,30.0,16.0,46.0,,Team 1,14.0,True
981,2016,6,Indianapolis,Houston,,-3.0,Team 1,Team 2,46%,54%,23.0,26.0,49.0,,Team 2,3.0,False
982,2016,6,NYJets,Arizona,,-7.0,Team 1,Team 2,35%,65%,3.0,28.0,31.0,,Team 2,25.0,False
