,_id,Team,Final,Season,Week
362,5f993e4d2aa4ba0deeabcb83,Atlanta (6-4),15,2016,10
363,5f993e4d2aa4ba0deeabcb84,Philadelphia (5-4),24,2016,10
364,5f993e4d2aa4ba0deeabcb85,Kansas City (7-2),20,2016,10
365,5f993e4d2aa4ba0deeabcb86,Carolina (3-6),17,2016,10
366,5f993e4d2aa4ba0deeabcb87,Chicago (2-7),10,2016,10
367,5f993e4d2aa4ba0deeabcb88,Tampa Bay (4-5),36,2016,10
368,5f993e4d2aa4ba0deeabcb89,Minnesota (5-4),20,2016,10
369,5f993e4d2aa4ba0deeabcb8a,Washington (5-3-1),26,2016,10
370,5f993e4d2aa4ba0deeabcb8b,Green Bay (4-5),25,2016,10
371,5f993e4d2aa4ba0deeabcb8c,Tennessee (5-5),47,2016,10
372,5f993e4d2aa4ba0deeabcb8d,Miami (5-4),31,2016,10
373,5f993e4d2aa4ba0deeabcb8e,San Diego (4-6),24,2016,10
374,5f993e4d2aa4ba0deeabcb8f,San Francisco (1-8),20,2016,10
375,5f993e4d2aa4ba0deeabcb90,Arizona (4-4-1),23,2016,10
376,5f993e4d2aa4ba0deeabcb91,Dallas (8-1),35,2016,10
377,5f993e4d2aa4ba0deeabcb92,Pittsburgh (4-5),30,2016,10
378,5f993e4d2aa4ba0deeabcb93,Seattle (6-2-1),31,2016,10
379,5f993e4d2aa4ba0deeabcb94,New England (7-2),24,2016,10
380,5f993e4d2aa4ba0deeabcb95,Cincinnati (3-5-1),20,2016,10
381,5f993e4d2aa4ba0deeabcb96,NY Giants (6-3),21,2016,10
382,5f993e4e2aa4ba0deeabcb98,New Orleans (4-6),20,2016,11
383,5f993e4e2aa4ba0deeabcb99,Carolina (4-6),23,2016,11
384,5f993e4e2aa4ba0deeabcb9a,Pittsburgh (5-5),24,2016,11
385,5f993e4e2aa4ba0deeabcb9b,Cleveland (0-11),9,2016,11
386,5f993e4e2aa4ba0deeabcb9c,Baltimore (5-5),17,2016,11
387,5f993e4e2aa4ba0deeabcb9d,Dallas (9-1),27,2016,11
388,5f993e4e2aa4ba0deeabcb9e,Jacksonville (2-8),19,2016,11
389,5f993e4e2aa4ba0deeabcb9f,Detroit (6-4),26,2016,11
390,5f993e4e2aa4ba0deeabcba0,Tennessee (5-6),17,2016,11
391,5f993e4e2aa4ba0deeabcba1,Indianapolis (5-5),24,2016,11
392,5f993e4e2aa4ba0deeabcba2,Buffalo (5-5),16,2016,11
393,5f993e4e2aa4ba0deeabcba3,Cincinnati (3-6-1),12,2016,11
394,5f993e4e2aa4ba0deeabcba4,Tampa Bay (5-5),19,2016,11
395,5f993e4e2aa4ba0deeabcba5,Kansas City (7-3),17,2016,11
396,5f993e4e2aa4ba0deeabcba6,Chicago (2-8),16,2016,11
397,5f993e4e2aa4ba0deeabcba7,NY Giants (7-3),22,2016,11
398,5f993e4e2aa4ba0deeabcba8,Arizona (4-5-1),24,2016,11
399,5f993e4e2aa4ba0deeabcba9,Minnesota (6-4),30,2016,11
400,5f993e4e2aa4ba0deeabcbaa,Miami (6-4),14,2016,11
401,5f993e4e2aa4ba0deeabcbab,Los Angeles (4-6),10,2016,11
402,5f993e4e2aa4ba0deeabcbac,New England (8-2),30,2016,11
403,5f993e4e2aa4ba0deeabcbad,San Francisco (1-9),17,2016,11
404,5f993e4e2aa4ba0deeabcbae,Philadelphia (5-5),15,2016,11
405,5f993e4e2aa4ba0deeabcbaf,Seattle (7-2-1),26,2016,11
406,5f993e4e2aa4ba0deeabcbb0,Green Bay (4-6),24,2016,11
407,5f993e4e2aa4ba0deeabcbb1,Washington (6-3-1),42,2016,11
408,5f993e4e2aa4ba0deeabcbb2,Houston (6-4),20,2016,11
409,5f993e4e2aa4ba0deeabcbb3,Oakland (8-2),27,2016,11
410,5f993e4e2aa4ba0deeabcbb5,Minnesota (6-5),13,2016,12
411,5f993e4e2aa4ba0deeabcbb6,Detroit (7-4),16,2016,12
412,5f993e4e2aa4ba0deeabcbb7,Washington (6-4-1),26,2016,12
413,5f993e4e2aa4ba0deeabcbb8,Dallas (10-1),31,2016,12
414,5f993e4e2aa4ba0deeabcbb9,Pittsburgh (6-5),28,2016,12
415,5f993e4e2aa4ba0deeabcbba,Indianapolis (5-6),7,2016,12
416,5f993e4e2aa4ba0deeabcbbb,Tennessee (6-6),27,2016,12
417,5f993e4e2aa4ba0deeabcbbc,Chicago (2-9),21,2016,12
418,5f993e4e2aa4ba0deeabcbbd,Jacksonville (2-9),21,2016,12
419,5f993e4e2aa4ba0deeabcbbe,Buffalo (6-5),28,2016,12
420,5f993e4e2aa4ba0deeabcbbf,Cincinnati (3-7-1),14,2016,12
421,5f993e4e2aa4ba0deeabcbc0,Baltimore (6-5),19,2016,12
422,5f993e4e2aa4ba0deeabcbc1,Arizona (4-6-1),19,2016,12
423,5f993e4e2aa4ba0deeabcbc2,Atlanta (7-4),38,2016,12
424,5f993e4e2aa4ba0deeabcbc3,NY Giants (8-3),27,2016,12
425,5f993e4e2aa4ba0deeabcbc4,Cleveland (0-12),13,2016,12
426,5f993e4e2aa4ba0deeabcbc5,Los Angeles (4-7),21,2016,12
427,5f993e4e2aa4ba0deeabcbc6,New Orleans (5-6),49,2016,12
428,5f993e4e2aa4ba0deeabcbc7,San Francisco (1-10),24,2016,12
429,5f993e4e2aa4ba0deeabcbc8,Miami (7-4),31,2016,12
430,5f993e4e2aa4ba0deeabcbc9,San Diego (5-6),21,2016,12
431,5f993e4e2aa4ba0deeabcbca,Houston (6-5),13,2016,12
432,5f993e4e2aa4ba0deeabcbcb,Seattle (7-3-1),5,2016,12
433,5f993e4e2aa4ba0deeabcbcc,Tampa Bay (6-5),14,2016,12
434,5f993e4e2aa4ba0deeabcbcd,Carolina (4-7),32,2016,12
435,5f993e4e2aa4ba0deeabcbce,Oakland (9-2),35,2016,12
436,5f993e4e2aa4ba0deeabcbcf,New England (9-2),22,2016,12
437,5f993e4e2aa4ba0deeabcbd0,NY Jets (3-8),17,2016,12
438,5f993e4e2aa4ba0deeabcbd1,Kansas City (8-3),30,2016,12
439,5f993e4e2aa4ba0deeabcbd2,Denver (7-4),27,2016,12
440,5f993e4e2aa4ba0deeabcbd3,Green Bay (5-6),27,2016,12
441,5f993e4e2aa4ba0deeabcbd4,Philadelphia (5-6),13,2016,12
442,5f993e4f2aa4ba0deeabcbd6,Dallas (11-1),17,2016,13
443,5f993e4f2aa4ba0deeabcbd7,Minnesota (6-6),15,2016,13
444,5f993e4f2aa4ba0deeabcbd8,Kansas City (9-3),29,2016,13
445,5f993e4f2aa4ba0deeabcbd9,Atlanta (7-5),28,2016,13
446,5f993e4f2aa4ba0deeabcbda,Detroit (8-4),28,2016,13
447,5f993e4f2aa4ba0deeabcbdb,New Orleans (5-7),13,2016,13
448,5f993e4f2aa4ba0deeabcbdc,Los Angeles (4-8),10,2016,13
449,5f993e4f2aa4ba0deeabcbdd,New England (10-2),26,2016,13
450,5f993e4f2aa4ba0deeabcbde,Denver (8-4),20,2016,13
451,5f993e4f2aa4ba0deeabcbdf,Jacksonville (2-10),10,2016,13
452,5f993e4f2aa4ba0deeabcbe0,Houston (6-6),13,2016,13
453,5f993e4f2aa4ba0deeabcbe1,Green Bay (6-6),21,2016,13
454,5f993e4f2aa4ba0deeabcbe2,Philadelphia (5-7),14,2016,13
455,5f993e4f2aa4ba0deeabcbe3,Cincinnati (4-7-1),32,2016,13
456,5f993e4f2aa4ba0deeabcbe4,Miami (7-5),6,2016,13
457,5f993e4f2aa4ba0deeabcbe5,Baltimore (7-5),38,2016,13
458,5f993e4f2aa4ba0deeabcbe6,San Francisco (1-11),6,2016,13
459,5f993e4f2aa4ba0deeabcbe7,Chicago (3-9),26,2016,13
460,5f993e4f2aa4ba0deeabcbe8,Buffalo (6-6),24,2016,13
461,5f993e4f2aa4ba0deeabcbe9,Oakland (10-2),38,2016,13
462,5f993e4f2aa4ba0deeabcbea,NY Giants (8-4),14,2016,13
463,5f993e4f2aa4ba0deeabcbeb,Pittsburgh (7-5),24,2016,13
464,5f993e4f2aa4ba0deeabcbec,Washington (6-5-1),23,2016,13
465,5f993e4f2aa4ba0deeabcbed,Arizona (5-6-1),31,2016,13
466,5f993e4f2aa4ba0deeabcbee,Tampa Bay (7-5),28,2016,13
467,5f993e4f2aa4ba0deeabcbef,San Diego (5-7),21,2016,13
468,5f993e4f2aa4ba0deeabcbf0,Carolina (4-8),7,2016,13
469,5f993e4f2aa4ba0deeabcbf1,Seattle (8-3-1),40,2016,13
470,5f993e4f2aa4ba0deeabcbf2,Indianapolis (6-6),41,2016,13
471,5f993e4f2aa4ba0deeabcbf3,NY Jets (3-9),10,2016,13
472,5f993e502aa4ba0deeabcbf5,Oakland (10-3),13,2016,14
473,5f993e502aa4ba0deeabcbf6,Kansas City (10-3),21,2016,14
474,5f993e502aa4ba0deeabcbf7,Pittsburgh (8-5),27,2016,14
475,5f993e502aa4ba0deeabcbf8,Buffalo (6-7),20,2016,14
476,5f993e502aa4ba0deeabcbf9,Denver (8-5),10,2016,14
477,5f993e502aa4ba0deeabcbfa,Tennessee (7-6),13,2016,14
478,5f993e502aa4ba0deeabcbfb,Washington (7-5-1),27,2016,14
479,5f993e502aa4ba0deeabcbfc,Philadelphia (5-8),22,2016,14
480,5f993e502aa4ba0deeabcbfd,Arizona (5-7-1),23,2016,14
481,5f993e502aa4ba0deeabcbfe,Miami (8-5),26,2016,14
482,5f993e502aa4ba0deeabcbff,San Diego (5-8),16,2016,14
483,5f993e502aa4ba0deeabcc00,Carolina (5-8),28,2016,14
484,5f993e502aa4ba0deeabcc01,Cincinnati (5-7-1),23,2016,14
485,5f993e502aa4ba0deeabcc02,Cleveland (0-13),10,2016,14
486,5f993e502aa4ba0deeabcc03,Chicago (3-10),17,2016,14
487,5f993e502aa4ba0deeabcc04,Detroit (9-4),20,2016,14
488,5f993e502aa4ba0deeabcc05,Houston (7-6),22,2016,14
489,5f993e502aa4ba0deeabcc06,Indianapolis (6-7),17,2016,14
490,5f993e502aa4ba0deeabcc07,Minnesota (7-6),25,2016,14
491,5f993e502aa4ba0deeabcc08,Jacksonville (2-11),16,2016,14
492,5f993e502aa4ba0deeabcc09,NY Jets (4-9),23,2016,14
493,5f993e502aa4ba0deeabcc0a,San Francisco (1-12),17,2016,14
494,5f993e502aa4ba0deeabcc0b,New Orleans (5-8),11,2016,14
495,5f993e502aa4ba0deeabcc0c,Tampa Bay (8-5),16,2016,14
496,5f993e502aa4ba0deeabcc0d,Atlanta (8-5),42,2016,14
497,5f993e502aa4ba0deeabcc0e,Los Angeles (4-9),14,2016,14
498,5f993e502aa4ba0deeabcc0f,Seattle (8-4-1),10,2016,14
499,5f993e502aa4ba0deeabcc10,Green Bay (7-6),38,2016,14
500,5f993e502aa4ba0deeabcc11,Dallas (11-2),7,2016,14
501,5f993e502aa4ba0deeabcc12,NY Giants (9-4),10,2016,14
502,5f993e502aa4ba0deeabcc13,Baltimore (7-6),23,2016,14
503,5f993e502aa4ba0deeabcc14,New England (11-2),30,2016,14
504,5f993e512aa4ba0deeabcc16,Los Angeles (4-10),3,2016,15
505,5f993e512aa4ba0deeabcc17,Seattle (9-4-1),24,2016,15
506,5f993e512aa4ba0deeabcc18,Miami (9-5),34,2016,15
507,5f993e512aa4ba0deeabcc19,NY Jets (4-10),13,2016,15
508,5f993e512aa4ba0deeabcc1a,Green Bay (8-6),30,2016,15
509,5f993e512aa4ba0deeabcc1b,Chicago (3-11),27,2016,15
510,5f993e512aa4ba0deeabcc1c,Jacksonville (2-12),20,2016,15
511,5f993e512aa4ba0deeabcc1d,Houston (8-6),21,2016,15
512,5f993e512aa4ba0deeabcc1e,Cleveland (0-14),13,2016,15
513,5f993e512aa4ba0deeabcc1f,Buffalo (7-7),33,2016,15
514,5f993e512aa4ba0deeabcc20,Philadelphia (5-9),26,2016,15
515,5f993e512aa4ba0deeabcc21,Baltimore (8-6),27,2016,15
516,5f993e512aa4ba0deeabcc22,Tennessee (8-6),19,2016,15
517,5f993e512aa4ba0deeabcc23,Kansas City (10-4),17,2016,15
518,5f993e512aa4ba0deeabcc24,Detroit (9-5),6,2016,15
519,5f993e512aa4ba0deeabcc25,NY Giants (10-4),17,2016,15
520,5f993e512aa4ba0deeabcc26,Indianapolis (7-7),34,2016,15
521,5f993e512aa4ba0deeabcc27,Minnesota (7-7),6,2016,15
522,5f993e512aa4ba0deeabcc28,Pittsburgh (9-5),24,2016,15
523,5f993e512aa4ba0deeabcc29,Cincinnati (5-8-1),20,2016,15
524,5f993e512aa4ba0deeabcc2a,New Orleans (6-8),48,2016,15
525,5f993e512aa4ba0deeabcc2b,Arizona (5-8-1),41,2016,15
526,5f993e512aa4ba0deeabcc2c,San Francisco (1-13),13,2016,15
527,5f993e512aa4ba0deeabcc2d,Atlanta (9-5),41,2016,15
528,5f993e512aa4ba0deeabcc2e,New England (12-2),16,2016,15
529,5f993e512aa4ba0deeabcc2f,Denver (8-6),3,2016,15
530,5f993e512aa4ba0deeabcc30,Oakland (11-3),19,2016,15
531,5f993e512aa4ba0deeabcc31,San Diego (5-9),16,2016,15
532,5f993e512aa4ba0deeabcc32,Tampa Bay (8-6),20,2016,15
533,5f993e512aa4ba0deeabcc33,Dallas (12-2),26,2016,15
534,5f993e512aa4ba0deeabcc34,Carolina (6-8),26,2016,15
535,5f993e512aa4ba0deeabcc35,Washington (7-6-1),15,2016,15
536,5f993e522aa4ba0deeabcc37,NY Giants (10-5),19,2016,16
537,5f993e522aa4ba0deeabcc38,Philadelphia (6-9),24,2016,16
538,5f993e522aa4ba0deeabcc39,Miami (10-5),34,2016,16
539,5f993e522aa4ba0deeabcc3a,Buffalo (7-8),31,2016,16
540,5f993e522aa4ba0deeabcc3b,NY Jets (4-11),3,2016,16
541,5f993e522aa4ba0deeabcc3c,New England (13-2),41,2016,16
542,5f993e522aa4ba0deeabcc3d,Tennessee (8-7),17,2016,16
543,5f993e522aa4ba0deeabcc3e,Jacksonville (3-12),38,2016,16
544,5f993e522aa4ba0deeabcc3f,Minnesota (7-8),25,2016,16
545,5f993e522aa4ba0deeabcc40,Green Bay (9-6),38,2016,16
546,5f993e522aa4ba0deeabcc41,San Diego (5-10),17,2016,16
547,5f993e522aa4ba0deeabcc42,Cleveland (1-14),20,2016,16
548,5f993e522aa4ba0deeabcc43,Washington (8-6-1),41,2016,16
549,5f993e522aa4ba0deeabcc44,Chicago (3-12),21,2016,16
550,5f993e522aa4ba0deeabcc45,Atlanta (10-5),33,2016,16
551,5f993e522aa4ba0deeabcc46,Carolina (6-9),16,2016,16
552,5f993e522aa4ba0deeabcc47,Indianapolis (7-8),25,2016,16
553,5f993e522aa4ba0deeabcc48,Oakland (12-3),33,2016,16
554,5f993e522aa4ba0deeabcc49,Tampa Bay (8-7),24,2016,16
555,5f993e522aa4ba0deeabcc4a,New Orleans (7-8),31,2016,16
556,5f993e522aa4ba0deeabcc4b,Arizona (6-8-1),34,2016,16
557,5f993e522aa4ba0deeabcc4c,Seattle (9-5-1),31,2016,16
558,5f993e522aa4ba0deeabcc4d,San Francisco (2-13),22,2016,16
559,5f993e522aa4ba0deeabcc4e,Los Angeles (4-11),21,2016,16
560,5f993e522aa4ba0deeabcc4f,Cincinnati (5-9-1),10,2016,16
561,5f993e522aa4ba0deeabcc50,Houston (9-6),12,2016,16
562,5f993e522aa4ba0deeabcc51,Baltimore (8-7),27,2016,16
563,5f993e522aa4ba0deeabcc52,Pittsburgh (10-5),31,2016,16
564,5f993e522aa4ba0deeabcc53,Denver (8-7),10,2016,16
565,5f993e522aa4ba0deeabcc54,Kansas City (11-4),33,2016,16
566,5f993e522aa4ba0deeabcc55,Detroit (9-6),21,2016,16
567,5f993e522aa4ba0deeabcc56,Dallas (13-2),42,2016,16
568,5f993e522aa4ba0deeabcc58,Baltimore (8-8),10,2016,17
569,5f993e522aa4ba0deeabcc59,Cincinnati (6-9-1),27,2016,17
570,5f993e522aa4ba0deeabcc5a,Houston (9-7),17,2016,17
571,5f993e522aa4ba0deeabcc5b,Tennessee (9-7),24,2016,17
572,5f993e522aa4ba0deeabcc5c,Carolina (6-10),16,2016,17
573,5f993e522aa4ba0deeabcc5d,Tampa Bay (9-7),17,2016,17
574,5f993e522aa4ba0deeabcc5e,Jacksonville (3-13),20,2016,17
575,5f993e522aa4ba0deeabcc5f,Indianapolis (8-8),24,2016,17
576,5f993e522aa4ba0deeabcc60,New England (14-2),35,2016,17
577,5f993e522aa4ba0deeabcc61,Miami (10-6),14,2016,17
578,5f993e522aa4ba0deeabcc62,Chicago (3-13),10,2016,17
579,5f993e522aa4ba0deeabcc63,Minnesota (8-8),38,2016,17
580,5f993e522aa4ba0deeabcc64,Buffalo (7-9),10,2016,17
581,5f993e522aa4ba0deeabcc65,NY Jets (5-11),30,2016,17
582,5f993e522aa4ba0deeabcc66,Dallas (13-3),13,2016,17
583,5f993e522aa4ba0deeabcc67,Philadelphia (7-9),27,2016,17
584,5f993e522aa4ba0deeabcc68,Cleveland (1-15),24,2016,17
585,5f993e522aa4ba0deeabcc69,Pittsburgh (11-5),27,2016,17
586,5f993e522aa4ba0deeabcc6a,New Orleans (7-9),32,2016,17
587,5f993e522aa4ba0deeabcc6b,Atlanta (11-5),38,2016,17
588,5f993e522aa4ba0deeabcc6c,NY Giants (11-5),19,2016,17
589,5f993e522aa4ba0deeabcc6d,Washington (8-7-1),10,2016,17
590,5f993e522aa4ba0deeabcc6e,Arizona (7-8-1),44,2016,17
591,5f993e522aa4ba0deeabcc6f,Los Angeles (4-12),6,2016,17
592,5f993e522aa4ba0deeabcc70,Oakland (12-4),6,2016,17
593,5f993e522aa4ba0deeabcc71,Denver (9-7),24,2016,17
594,5f993e522aa4ba0deeabcc72,Kansas City (12-4),37,2016,17
595,5f993e522aa4ba0deeabcc73,San Diego (5-11),27,2016,17
596,5f993e522aa4ba0deeabcc74,Seattle (10-5-1),25,2016,17
597,5f993e522aa4ba0deeabcc75,San Francisco (2-14),23,2016,17
598,5f993e522aa4ba0deeabcc76,Green Bay (10-6),31,2016,17
599,5f993e522aa4ba0deeabcc77,Detroit (9-7),24,2016,17
600,5f993e532aa4ba0deeabcc79,Kansas City (1-0),42,2017,1
601,5f993e532aa4ba0deeabcc7a,New England (0-1),27,2017,1
602,5f993e532aa4ba0deeabcc7b,Arizona (0-1),23,2017,1
603,5f993e532aa4ba0deeabcc7c,Detroit (1-0),35,2017,1
604,5f993e532aa4ba0deeabcc7d,Atlanta (1-0),23,2017,1
605,5f993e532aa4ba0deeabcc7e,Chicago (0-1),17,2017,1
606,5f993e532aa4ba0deeabcc7f,Baltimore (1-0),20,2017,1
607,5f993e532aa4ba0deeabcc80,Cincinnati (0-1),0,2017,1
608,5f993e532aa4ba0deeabcc81,NY Jets (0-1),12,2017,1
609,5f993e532aa4ba0deeabcc82,Buffalo (1-0),21,2017,1
610,5f993e532aa4ba0deeabcc83,Pittsburgh (1-0),21,2017,1
611,5f993e532aa4ba0deeabcc84,Cleveland (0-1),18,2017,1
612,5f993e532aa4ba0deeabcc85,Jacksonville (1-0),29,2017,1
613,5f993e532aa4ba0deeabcc86,Houston (0-1),7,2017,1
614,5f993e532aa4ba0deeabcc87,Oakland (1-0),26,2017,1
615,5f993e532aa4ba0deeabcc88,Tennessee (0-1),16,2017,1
616,5f993e532aa4ba0deeabcc89,Philadelphia (1-0),30,2017,1
617,5f993e532aa4ba0deeabcc8a,Washington (0-1),17,2017,1
618,5f993e532aa4ba0deeabcc8b,Indianapolis (0-1),9,2017,1
619,5f993e532aa4ba0deeabcc8c,LA Rams (1-0),46,2017,1
620,5f993e532aa4ba0deeabcc8d,Carolina (1-0),23,2017,1
621,5f993e532aa4ba0deeabcc8e,San Francisco (0-1),3,2017,1
622,5f993e532aa4ba0deeabcc8f,Seattle (0-1),9,2017,1
623,5f993e532aa4ba0deeabcc90,Green Bay (1-0),17,2017,1
624,5f993e532aa4ba0deeabcc91,NY Giants (0-1),3,2017,1
625,5f993e532aa4ba0deeabcc92,Dallas (1-0),19,2017,1
626,5f993e532aa4ba0deeabcc93,New Orleans (0-1),19,2017,1
627,5f993e532aa4ba0deeabcc94,Minnesota (1-0),29,2017,1
628,5f993e532aa4ba0deeabcc95,LA Chargers (0-1),21,2017,1
629,5f993e532aa4ba0deeabcc96,Denver (1-0),24,2017,1
630,5f993e542aa4ba0deeabcc98,Houston (1-1),13,2017,2
631,5f993e542aa4ba0deeabcc99,Cincinnati (0-2),9,2017,2
632,5f993e542aa4ba0deeabcc9a,Arizona (1-1),16,2017,2
633,5f993e542aa4ba0deeabcc9b,Indianapolis (0-2),13,2017,2
634,5f993e542aa4ba0deeabcc9c,Cleveland (0-2),10,2017,2
635,5f993e542aa4ba0deeabcc9d,Baltimore (2-0),24,2017,2
636,5f993e542aa4ba0deeabcc9e,Buffalo (1-1),3,2017,2
637,5f993e542aa4ba0deeabcc9f,Carolina (2-0),9,2017,2
638,5f993e542aa4ba0deeabcca0,Chicago (0-2),7,2017,2
639,5f993e542aa4ba0deeabcca1,Tampa Bay (1-0),29,2017,2
640,5f993e542aa4ba0deeabcca2,Tennessee (1-1),37,2017,2
641,5f993e542aa4ba0deeabcca3,Jacksonville (1-1),16,2017,2
642,5f993e542aa4ba0deeabcca4,Philadelphia (1-1),20,2017,2
643,5f993e542aa4ba0deeabcca5,Kansas City (2-0),27,2017,2
644,5f993e542aa4ba0deeabcca6,Minnesota (1-1),9,2017,2
645,5f993e542aa4ba0deeabcca7,Pittsburgh (2-0),26,2017,2
646,5f993e542aa4ba0deeabcca8,New England (1-1),36,2017,2
647,5f993e542aa4ba0deeabcca9,New Orleans (0-2),20,2017,2
648,5f993e542aa4ba0deeabccaa,Miami (1-0),19,2017,2
649,5f993e542aa4ba0deeabccab,LA Chargers (0-2),17,2017,2
650,5f993e542aa4ba0deeabccac,NY Jets (0-2),20,2017,2
651,5f993e542aa4ba0deeabccad,Oakland (2-0),45,2017,2
652,5f993e542aa4ba0deeabccae,Dallas (1-1),17,2017,2
653,5f993e542aa4ba0deeabccaf,Denver (2-0),42,2017,2
654,5f993e542aa4ba0deeabccb0,Washington (1-1),27,2017,2
655,5f993e542aa4ba0deeabccb1,LA Rams (1-1),20,2017,2
656,5f993e542aa4ba0deeabccb2,San Francisco (0-2),9,2017,2
657,5f993e542aa4ba0deeabccb3,Seattle (1-1),12,2017,2
658,5f993e542aa4ba0deeabccb4,Green Bay (1-1),23,2017,2
659,5f993e542aa4ba0deeabccb5,Atlanta (2-0),34,2017,2
660,5f993e542aa4ba0deeabccb6,Detroit (2-0),24,2017,2
661,5f993e542aa4ba0deeabccb7,NY Giants (0-2),10,2017,2
662,5f993e552aa4ba0deeabccb9,LA Rams (2-1),41,2017,3
663,5f993e552aa4ba0deeabccba,San Francisco (0-3),39,2017,3
664,5f993e552aa4ba0deeabccbb,Baltimore (2-1),7,2017,3
665,5f993e552aa4ba0deeabccbc,Jacksonville (2-1),44,2017,3
666,5f993e552aa4ba0deeabccbd,Atlanta (3-0),30,2017,3
667,5f993e552aa4ba0deeabccbe,Detroit (2-1),26,2017,3
668,5f993e552aa4ba0deeabccbf,Denver (2-1),16,2017,3
669,5f993e552aa4ba0deeabccc0,Buffalo (2-1),26,2017,3
670,5f993e552aa4ba0deeabccc1,New Orleans (1-2),34,2017,3
671,5f993e552aa4ba0deeabccc2,Carolina (2-1),13,2017,3
672,5f993e552aa4ba0deeabccc3,Pittsburgh (2-1),17,2017,3
673,5f993e552aa4ba0deeabccc4,Chicago (1-2),23,2017,3
674,5f993e552aa4ba0deeabccc5,Cleveland (0-3),28,2017,3
675,5f993e552aa4ba0deeabccc6,Indianapolis (1-2),31,2017,3
676,5f993e552aa4ba0deeabccc7,Houston (1-2),33,2017,3
677,5f993e552aa4ba0deeabccc8,New England (2-1),36,2017,3
678,5f993e552aa4ba0deeabccc9,Miami (1-1),6,2017,3
679,5f993e552aa4ba0deeabccca,NY Jets (1-2),20,2017,3
680,5f993e552aa4ba0deeabcccb,Tampa Bay (1-1),17,2017,3
681,5f993e552aa4ba0deeabcccc,Minnesota (2-1),34,2017,3
682,5f993e552aa4ba0deeabcccd,NY Giants (0-3),24,2017,3
683,5f993e552aa4ba0deeabccce,Philadelphia (2-1),27,2017,3
684,5f993e552aa4ba0deeabcccf,Seattle (1-2),27,2017,3
685,5f993e552aa4ba0deeabccd0,Tennessee (2-1),33,2017,3
686,5f993e552aa4ba0deeabccd1,Cincinnati (0-3),24,2017,3
687,5f993e552aa4ba0deeabccd2,Green Bay (2-1),27,2017,3
688,5f993e552aa4ba0deeabccd3,Kansas City (3-0),24,2017,3
689,5f993e552aa4ba0deeabccd4,LA Chargers (0-3),10,2017,3
690,5f993e552aa4ba0deeabccd5,Oakland (2-1),10,2017,3
691,5f993e552aa4ba0deeabccd6,Washington (2-1),27,2017,3
692,5f993e552aa4ba0deeabccd7,Dallas (2-1),28,2017,3
693,5f993e552aa4ba0deeabccd8,Arizona (1-2),17,2017,3
694,5f993e552aa4ba0deeabccda,Chicago (1-3),14,2017,4
695,5f993e552aa4ba0deeabccdb,Green Bay (3-1),35,2017,4
696,5f993e552aa4ba0deeabccdc,New Orleans (2-2),20,2017,4
697,5f993e552aa4ba0deeabccdd,Miami (1-2),0,2017,4
698,5f993e552aa4ba0deeabccde,Buffalo (3-1),23,2017,4
699,5f993e552aa4ba0deeabccdf,Atlanta (3-1),17,2017,4
700,5f993e552aa4ba0deeabcce0,Pittsburgh (3-1),26,2017,4
701,5f993e552aa4ba0deeabcce1,Baltimore (2-2),9,2017,4
702,5f993e552aa4ba0deeabcce2,Carolina (3-1),33,2017,4
703,5f993e552aa4ba0deeabcce3,New England (2-2),30,2017,4
704,5f993e552aa4ba0deeabcce4,Cincinnati (1-3),31,2017,4
705,5f993e552aa4ba0deeabcce5,Cleveland (0-4),7,2017,4
706,5f993e552aa4ba0deeabcce6,LA Rams (3-1),35,2017,4
707,5f993e552aa4ba0deeabcce7,Dallas (2-2),30,2017,4
708,5f993e552aa4ba0deeabcce8,Detroit (3-1),14,2017,4
709,5f993e552aa4ba0deeabcce9,Minnesota (2-2),7,2017,4
710,5f993e552aa4ba0deeabccea,Tennessee (2-2),14,2017,4
711,5f993e552aa4ba0deeabcceb,Houston (2-2),57,2017,4
712,5f993e552aa4ba0deeabccec,Jacksonville (2-2),20,2017,4
713,5f993e552aa4ba0deeabcced,NY Jets (2-2),23,2017,4
714,5f993e552aa4ba0deeabccee,San Francisco (0-4),15,2017,4
715,5f993e552aa4ba0deeabccef,Arizona (2-2),18,2017,4
716,5f993e552aa4ba0deeabccf0,Philadelphia (3-1),26,2017,4
717,5f993e552aa4ba0deeabccf1,LA Chargers (0-4),24,2017,4
718,5f993e552aa4ba0deeabccf2,NY Giants (0-4),23,2017,4
719,5f993e552aa4ba0deeabccf3,Tampa Bay (2-1),25,2017,4
720,5f993e552aa4ba0deeabccf4,Oakland (2-2),10,2017,4
721,5f993e552aa4ba0deeabccf5,Denver (3-1),16,2017,4
722,5f993e552aa4ba0deeabccf6,Indianapolis (1-3),18,2017,4
723,5f993e552aa4ba0deeabccf7,Seattle (2-2),46,2017,4
724,5f993e552aa4ba0deeabccf8,Washington (2-2),20,2017,4
725,5f993e552aa4ba0deeabccf9,Kansas City (4-0),29,2017,4
726,5f993e562aa4ba0deeabccfb,New England (3-2),19,2017,5
727,5f993e562aa4ba0deeabccfc,Tampa Bay (2-2),14,2017,5
728,5f993e562aa4ba0deeabccfd,Arizona (2-3),7,2017,5
729,5f993e562aa4ba0deeabccfe,Philadelphia (4-1),34,2017,5
730,5f993e562aa4ba0deeabccff,Buffalo (3-2),16,2017,5
