,Season_x,Week_x,Team 1_x,Team 2_x,Spread Open,Spread Close,Open Favorite,Close Favorite,Spread Consensus Team 1,Spread Consensus Team 2,Team 1 Final,Team 2 Final,Total Final,Spread Delta,Winner
858,2017,15,NYJets,NewOrleans,-15.5,-16.0,Team 2,Team 2,40%,60%,19.0,31.0,50.0,0.5,Team 2
859,2017,15,Arizona,Washington,-3.5,-4.0,Team 2,Team 2,28%,72%,15.0,20.0,35.0,0.5,Team 2
860,2017,15,Baltimore,Cleveland,-7.0,-7.0,Team 1,Team 1,55%,45%,27.0,10.0,37.0,0.0,Team 1
861,2017,15,LARams,Seattle,-1.0,0.0,Team 2,No Favorite,40%,60%,42.0,7.0,49.0,-1.0,Team 1
862,2017,15,NewEngland,Pittsburgh,-2.5,-2.5,Team 1,Team 1,56%,44%,27.0,24.0,51.0,0.0,Team 1
863,2017,15,Tennessee,SanFrancisco,0.0,-2.5,No Favorite,Team 2,44%,56%,23.0,25.0,48.0,2.5,Team 2
864,2017,15,Dallas,Oakland,-3.0,-3.0,Team 1,Team 1,67%,33%,20.0,17.0,37.0,0.0,Team 1
865,2017,15,Atlanta,TampaBay,-4.0,-7.0,Team 1,Team 1,73%,27%,24.0,21.0,45.0,3.0,Team 1
866,2017,16,Indianapolis,Baltimore,-12.5,-13.5,Team 2,Team 2,41%,59%,16.0,23.0,39.0,1.0,Team 2
867,2017,16,Minnesota,GreenBay,-10.0,-9.0,Team 1,Team 1,66%,34%,16.0,0.0,16.0,-1.0,Team 1
868,2017,16,Detroit,Cincinnati,-3.5,-3.0,Team 1,Team 1,65%,35%,17.0,26.0,43.0,-0.5,Team 2
869,2017,16,LAChargers,NYJets,-7.0,-7.0,Team 1,Team 1,63%,37%,14.0,7.0,21.0,0.0,Team 1
870,2017,16,LARams,Tennessee,-6.5,-6.0,Team 1,Team 1,58%,42%,27.0,23.0,50.0,-0.5,Team 1
871,2017,16,Cleveland,Chicago,-6.5,-5.5,Team 2,Team 2,57%,43%,3.0,20.0,23.0,-1.0,Team 2
872,2017,16,TampaBay,Carolina,-9.5,-10.0,Team 2,Team 2,30%,70%,19.0,22.0,41.0,0.5,Team 2
873,2017,16,Atlanta,NewOrleans,-6.0,-5.5,Team 2,Team 2,43%,57%,13.0,23.0,36.0,-0.5,Team 2
874,2017,16,Denver,Washington,-4.0,-3.0,Team 2,Team 2,34%,66%,11.0,27.0,38.0,-1.0,Team 2
875,2017,16,Miami,KansasCity,-10.0,-11.0,Team 2,Team 2,42%,58%,13.0,29.0,42.0,1.0,Team 2
876,2017,16,Buffalo,NewEngland,-10.5,-11.0,Team 2,Team 2,52%,48%,16.0,37.0,53.0,0.5,Team 2
877,2017,16,Jacksonville,SanFrancisco,-5.0,-4.0,Team 1,Team 1,65%,35%,33.0,44.0,77.0,-1.0,Team 2
878,2017,16,NYGiants,Arizona,-5.0,-3.0,Team 2,Team 2,41%,59%,0.0,23.0,23.0,-2.0,Team 2
879,2017,16,Seattle,Dallas,-2.5,-4.5,Team 2,Team 2,31%,69%,21.0,12.0,33.0,2.0,Team 1
880,2017,16,Pittsburgh,Houston,-10.0,-9.0,Team 1,Team 1,67%,33%,34.0,6.0,40.0,-1.0,Team 1
881,2017,16,Oakland,Philadelphia,,-10.0,Team 1,Team 2,41%,59%,10.0,19.0,29.0,,Team 2
882,2017,18,Tennessee,KansasCity,-8.0,-9.0,Team 2,Team 2,49%,51%,22.0,21.0,43.0,1.0,Team 1
883,2017,18,Atlanta,LARams,-5.0,-6.0,Team 2,Team 2,56%,44%,26.0,13.0,39.0,1.0,Team 1
884,2017,18,Buffalo,Jacksonville,-8.5,-8.5,Team 2,Team 2,56%,44%,3.0,10.0,13.0,0.0,Team 2
885,2017,18,Carolina,NewOrleans,-6.0,-6.5,Team 2,Team 2,37%,63%,26.0,31.0,57.0,0.5,Team 2
886,2017,19,Atlanta,Philadelphia,-3.0,,Team 1,Team 1,58%,42%,10.0,15.0,25.0,,Team 2
887,2017,19,Tennessee,NewEngland,,,Team 1,Team 1,42%,58%,14.0,35.0,49.0,,Team 2
888,2017,19,Jacksonville,Pittsburgh,,,Team 1,Team 1,43%,57%,45.0,42.0,87.0,,Team 1
889,2017,19,NewOrleans,Minnesota,,,Team 1,Team 1,58%,42%,24.0,29.0,53.0,,Team 2
890,2017,20,Jacksonville,NewEngland,-9.0,-7.5,Team 2,Team 2,40%,60%,20.0,24.0,44.0,-1.5,Team 2
891,2017,20,Minnesota,Philadelphia,-3.5,-3.0,Team 1,Team 1,55%,45%,7.0,38.0,45.0,-0.5,Team 2
892,2017,22,Philadelphia,NewEngland,-6.0,-4.5,Team 2,Team 2,49%,51%,41.0,33.0,74.0,-1.5,Team 1
893,2016,1,Carolina,Denver,,,Team 1,Team 1,74%,26%,20.0,21.0,41.0,,Team 2
894,2016,1,TampaBay,Atlanta,,,Team 1,Team 1,49%,51%,31.0,24.0,55.0,,Team 1
895,2016,1,Minnesota,Tennessee,,,Team 1,Team 1,46%,54%,25.0,16.0,41.0,,Team 1
896,2016,1,Cleveland,Philadelphia,,,Team 1,Team 1,47%,53%,10.0,29.0,39.0,,Team 2
897,2016,1,Cincinnati,NYJets,,,Team 1,Team 1,59%,41%,23.0,22.0,45.0,,Team 1
898,2016,1,Oakland,NewOrleans,,,Team 1,Team 1,52%,48%,35.0,34.0,69.0,,Team 1
899,2016,1,Buffalo,Baltimore,,,Team 1,Team 1,47%,53%,7.0,13.0,20.0,,Team 2
900,2016,1,Chicago,Houston,,,Team 1,Team 1,37%,63%,14.0,23.0,37.0,,Team 2
901,2016,1,GreenBay,Jacksonville,,,Team 1,Team 1,75%,25%,27.0,23.0,50.0,,Team 1
902,2016,1,Miami,Seattle,,,Team 1,Team 1,44%,56%,10.0,12.0,22.0,,Team 2
903,2016,1,NYGiants,Dallas,,,Team 1,Team 1,65%,35%,20.0,19.0,39.0,,Team 1
904,2016,1,Detroit,Indianapolis,,,Team 1,Team 1,26%,74%,39.0,35.0,74.0,,Team 1
905,2016,1,NewEngland,Arizona,,,Team 1,Team 1,53%,47%,23.0,21.0,44.0,,Team 1
906,2016,1,Pittsburgh,Washington,,,Team 1,Team 1,70%,30%,38.0,16.0,54.0,,Team 1
907,2016,2,NYJets,Buffalo,-2.5,0.0,Team 2,No Favorite,68%,32%,37.0,31.0,68.0,-2.5,Team 1
908,2016,2,Tennessee,Detroit,,-6.0,Team 1,Team 2,46%,54%,16.0,15.0,31.0,,Team 1
909,2016,2,KansasCity,Houston,,0.0,Team 1,No Favorite,40%,60%,12.0,19.0,31.0,,Team 2
910,2016,2,Miami,NewEngland,,-6.0,Team 1,Team 2,45%,55%,24.0,31.0,55.0,,Team 2
911,2016,2,Baltimore,Cleveland,,-4.5,Team 1,Team 1,64%,36%,25.0,20.0,45.0,,Team 1
912,2016,2,Cincinnati,Pittsburgh,,-3.0,Team 1,Team 2,50%,50%,16.0,24.0,40.0,,Team 2
913,2016,2,Dallas,Washington,,-3.5,Team 1,Team 2,55%,45%,27.0,23.0,50.0,,Team 1
914,2016,2,NewOrleans,NYGiants,,-4.0,Team 1,Team 2,41%,59%,13.0,16.0,29.0,,Team 2
915,2016,2,SanFrancisco,Carolina,-13.5,-12.5,Team 2,Team 2,35%,65%,27.0,46.0,73.0,-1.0,Team 2
916,2016,2,TampaBay,Arizona,,-7.0,Team 1,Team 2,48%,52%,7.0,40.0,47.0,,Team 2
917,2016,2,Seattle,LosAngeles,-3.5,-5.5,Team 1,Team 1,69%,31%,3.0,9.0,12.0,2.0,Team 2
918,2016,2,Indianapolis,Denver,,-6.0,Team 1,Team 2,48%,52%,20.0,34.0,54.0,,Team 2
919,2016,2,Atlanta,Oakland,,-4.0,Team 1,Team 2,32%,68%,35.0,28.0,63.0,,Team 1
920,2016,2,Jacksonville,SanDiego,-2.5,-3.0,Team 2,Team 2,58%,42%,14.0,38.0,52.0,0.5,Team 2
921,2016,2,GreenBay,Minnesota,,-2.0,Team 1,Team 1,78%,22%,14.0,17.0,31.0,,Team 2
922,2016,2,Philadelphia,Chicago,-1.0,-3.0,Team 2,Team 2,41%,59%,29.0,14.0,43.0,2.0,Team 1
923,2016,3,Houston,NewEngland,-2.5,-1.0,Team 1,Team 2,57%,43%,0.0,27.0,27.0,-1.5,Team 2
924,2016,3,Denver,Cincinnati,-3.5,-3.5,Team 2,Team 2,48%,52%,29.0,17.0,46.0,0.0,Team 1
925,2016,3,Oakland,Tennessee,0.0,-1.5,No Favorite,Team 1,69%,31%,17.0,10.0,27.0,1.5,Team 1
926,2016,3,Arizona,Buffalo,-6.5,-5.5,Team 1,Team 1,68%,32%,18.0,33.0,51.0,-1.0,Team 2
927,2016,3,Baltimore,Jacksonville,0.0,-2.0,No Favorite,Team 1,38%,62%,19.0,17.0,36.0,2.0,Team 1
928,2016,3,Cleveland,Miami,-7.0,-10.0,Team 2,Team 2,27%,73%,24.0,30.0,54.0,3.0,Team 2
929,2016,3,Washington,NYGiants,-4.0,-3.5,Team 2,Team 2,35%,65%,29.0,27.0,56.0,-0.5,Team 1
930,2016,3,Detroit,GreenBay,-8.0,-6.5,Team 2,Team 2,33%,67%,27.0,34.0,61.0,-1.5,Team 2
931,2016,3,Minnesota,Carolina,-6.5,-6.5,Team 2,Team 2,38%,62%,22.0,10.0,32.0,0.0,Team 1
932,2016,3,SanFrancisco,Seattle,-11.0,-10.5,Team 2,Team 2,59%,41%,18.0,37.0,55.0,-0.5,Team 2
933,2016,3,LosAngeles,TampaBay,-3.5,-3.5,Team 2,Team 2,23%,77%,37.0,32.0,69.0,0.0,Team 1
934,2016,3,Pittsburgh,Philadelphia,-5.5,-4.0,Team 1,Team 1,75%,25%,3.0,34.0,37.0,-1.5,Team 2
935,2016,3,NYJets,KansasCity,-4.0,-3.0,Team 2,Team 2,54%,46%,3.0,24.0,27.0,-1.0,Team 2
936,2016,3,SanDiego,Indianapolis,-3.0,-1.5,Team 2,Team 2,45%,55%,22.0,26.0,48.0,-1.5,Team 2
937,2016,3,Chicago,Dallas,-4.0,-6.5,Team 2,Team 2,23%,77%,17.0,31.0,48.0,2.5,Team 2
938,2016,3,Atlanta,NewOrleans,-3.5,-3.0,Team 2,Team 2,40%,60%,45.0,32.0,77.0,-0.5,Team 1
939,2016,4,Miami,Cincinnati,-7.0,-7.5,Team 2,Team 2,39%,61%,7.0,22.0,29.0,0.5,Team 2
940,2016,4,Indianapolis,Jacksonville,,-1.0,Team 1,Team 1,64%,36%,27.0,30.0,57.0,,Team 2
941,2016,4,Cleveland,Washington,-6.5,-7.5,Team 2,Team 2,47%,53%,20.0,31.0,51.0,1.0,Team 2
942,2016,4,Buffalo,NewEngland,-3.5,-3.5,Team 2,Team 2,32%,68%,16.0,0.0,16.0,0.0,Team 1
943,2016,4,Seattle,NYJets,,0.0,Team 1,No Favorite,39%,61%,27.0,17.0,44.0,,Team 1
944,2016,4,Carolina,Atlanta,,-3.0,Team 1,Team 1,68%,32%,33.0,48.0,81.0,,Team 2
945,2016,4,Detroit,Chicago,,-3.5,Team 1,Team 1,73%,27%,14.0,17.0,31.0,,Team 2
946,2016,4,Tennessee,Houston,-4.5,-4.0,Team 2,Team 2,36%,64%,20.0,27.0,47.0,-0.5,Team 2
947,2016,4,Oakland,Baltimore,,-3.5,Team 1,Team 2,66%,34%,28.0,27.0,55.0,,Team 1
948,2016,4,Denver,TampaBay,,-3.5,Team 1,Team 1,71%,29%,27.0,7.0,34.0,,Team 1
949,2016,4,Dallas,SanFrancisco,0.0,-1.5,No Favorite,Team 1,68%,32%,24.0,17.0,41.0,1.5,Team 1
950,2016,4,NewOrleans,SanDiego,-4.0,-4.0,Team 2,Team 2,45%,55%,35.0,34.0,69.0,0.0,Team 1
951,2016,4,LosAngeles,Arizona,,-9.5,Team 1,Team 2,30%,70%,17.0,13.0,30.0,,Team 1
952,2016,4,KansasCity,Pittsburgh,,-3.5,Team 1,Team 2,24%,76%,14.0,43.0,57.0,,Team 2
953,2016,4,NYGiants,Minnesota,,-4.0,Team 1,Team 2,44%,56%,10.0,24.0,34.0,,Team 2
954,2016,5,Arizona,SanFrancisco,,-3.5,Team 1,Team 1,63%,37%,33.0,21.0,54.0,,Team 1
955,2016,5,Houston,Minnesota,-6.0,-6.0,Team 2,Team 2,32%,68%,13.0,31.0,44.0,0.0,Team 2
956,2016,5,Tennessee,Miami,-4.0,-2.5,Team 2,Team 2,55%,45%,30.0,17.0,47.0,-1.5,Team 1
957,2016,5,NewEngland,Cleveland,-7.5,-10.0,Team 1,Team 1,82%,18%,33.0,13.0,46.0,2.5,Team 1
958,2016,5,NYJets,Pittsburgh,-6.0,-9.5,Team 2,Team 2,47%,53%,13.0,31.0,44.0,3.5,Team 2
959,2016,5,Washington,Baltimore,-4.0,-4.0,Team 2,Team 2,52%,48%,16.0,10.0,26.0,0.0,Team 1
960,2016,5,Philadelphia,Detroit,-2.5,-3.5,Team 2,Team 1,63%,37%,23.0,24.0,47.0,1.0,Team 2
961,2016,5,Chicago,Indianapolis,-5.0,-4.0,Team 2,Team 2,42%,58%,23.0,29.0,52.0,-1.0,Team 2
962,2016,5,Atlanta,Denver,-7.0,-4.0,Team 2,Team 2,41%,59%,23.0,16.0,39.0,-3.0,Team 1
963,2016,5,Buffalo,LosAngeles,-1.5,-2.5,Team 2,Team 1,54%,46%,30.0,19.0,49.0,1.0,Team 1
964,2016,5,SanDiego,Oakland,-3.5,-3.5,Team 2,Team 2,45%,55%,31.0,34.0,65.0,0.0,Team 2
965,2016,5,Cincinnati,Dallas,-1.0,-2.5,Team 1,Team 1,67%,33%,14.0,28.0,42.0,1.5,Team 2
966,2016,5,NYGiants,GreenBay,-6.5,-7.0,Team 2,Team 2,37%,63%,16.0,23.0,39.0,0.5,Team 2
967,2016,5,TampaBay,Carolina,-6.0,-6.0,Team 2,Team 2,44%,56%,17.0,14.0,31.0,0.0,Team 1
968,2016,6,Denver,SanDiego,-2.0,-3.0,Team 1,Team 1,66%,34%,13.0,21.0,34.0,1.0,Team 2
969,2016,6,Cincinnati,NewEngland,,-7.5,Team 1,Team 2,26%,74%,17.0,35.0,52.0,,Team 2
970,2016,6,Baltimore,NYGiants,-3.0,-3.5,Team 2,Team 2,46%,54%,23.0,27.0,50.0,0.5,Team 2
971,2016,6,Carolina,NewOrleans,-2.0,-2.5,Team 1,Team 1,54%,46%,38.0,41.0,79.0,0.5,Team 2
972,2016,6,Pittsburgh,Miami,,-7.5,Team 1,Team 1,65%,35%,15.0,30.0,45.0,,Team 2
973,2016,6,Jacksonville,Chicago,-1.5,-2.5,Team 2,Team 2,51%,49%,17.0,16.0,33.0,1.0,Team 1
974,2016,6,SanFrancisco,Buffalo,-7.0,-7.5,Team 2,Team 2,55%,45%,16.0,45.0,61.0,0.5,Team 2
975,2016,6,LosAngeles,Detroit,-2.5,-3.0,Team 2,Team 2,38%,62%,28.0,31.0,59.0,0.5,Team 2
976,2016,6,Cleveland,Tennessee,-6.0,-7.5,Team 2,Team 2,48%,52%,26.0,28.0,54.0,1.5,Team 2
977,2016,6,Philadelphia,Washington,,-3.0,Team 1,Team 1,58%,42%,20.0,27.0,47.0,,Team 2
978,2016,6,KansasCity,Oakland,,-2.0,Team 1,Team 1,53%,47%,26.0,10.0,36.0,,Team 1
979,2016,6,Atlanta,Seattle,-6.0,-7.0,Team 2,Team 2,57%,43%,24.0,26.0,50.0,1.0,Team 2
980,2016,6,Dallas,GreenBay,,-5.0,Team 1,Team 2,42%,58%,30.0,16.0,46.0,,Team 1
981,2016,6,Indianapolis,Houston,,-3.0,Team 1,Team 2,46%,54%,23.0,26.0,49.0,,Team 2
982,2016,6,NYJets,Arizona,,-7.0,Team 1,Team 2,35%,65%,3.0,28.0,31.0,,Team 2
983,2016,7,Chicago,GreenBay,,-7.5,Team 1,Team 2,32%,68%,10.0,26.0,36.0,,Team 2
984,2016,7,NYGiants,LosAngeles,-2.0,-3.0,Team 1,Team 1,62%,38%,17.0,10.0,27.0,1.0,Team 1
985,2016,7,Minnesota,Philadelphia,-1.5,-3.0,Team 2,Team 1,70%,30%,10.0,21.0,31.0,1.5,Team 2
986,2016,7,NewOrleans,KansasCity,-7.0,-6.5,Team 2,Team 2,43%,57%,21.0,27.0,48.0,-0.5,Team 2
987,2016,7,Washington,Detroit,-1.0,-1.0,Team 2,Team 1,56%,44%,17.0,20.0,37.0,0.0,Team 2
988,2016,7,Cleveland,Cincinnati,-10.0,-11.5,Team 2,Team 2,45%,55%,17.0,31.0,48.0,1.5,Team 2
989,2016,7,Buffalo,Miami,,-2.5,Team 1,Team 1,58%,42%,25.0,28.0,53.0,,Team 2
990,2016,7,Oakland,Jacksonville,-1.0,-2.0,Team 2,Team 2,68%,32%,33.0,16.0,49.0,1.0,Team 1
991,2016,7,Indianapolis,Tennessee,-2.5,-4.0,Team 2,Team 2,54%,46%,34.0,26.0,60.0,1.5,Team 1
992,2016,7,Baltimore,NYJets,,-2.0,Team 1,Team 2,56%,44%,16.0,24.0,40.0,,Team 2
993,2016,7,SanDiego,Atlanta,-6.0,-5.0,Team 2,Team 2,42%,58%,33.0,30.0,63.0,-1.0,Team 1
994,2016,7,TampaBay,SanFrancisco,0.0,-1.0,No Favorite,Team 2,47%,53%,34.0,17.0,51.0,1.0,Team 1
995,2016,7,NewEngland,Pittsburgh,-1.0,-7.5,Team 2,Team 1,79%,21%,27.0,16.0,43.0,6.5,Team 1
996,2016,7,Seattle,Arizona,-1.5,-1.5,Team 2,Team 2,51%,49%,6.0,6.0,12.0,0.0,Draw
997,2016,7,Houston,Denver,-7.0,-8.5,Team 2,Team 2,37%,63%,9.0,27.0,36.0,1.5,Team 2
998,2016,8,Jacksonville,Tennessee,-3.5,-3.0,Team 2,Team 2,36%,64%,22.0,36.0,58.0,-0.5,Team 2
999,2016,8,Washington,Cincinnati,-6.0,-3.0,Team 2,Team 2,36%,64%,27.0,27.0,54.0,-3.0,Draw
1000,2016,8,GreenBay,Atlanta,-3.0,-3.0,Team 2,Team 2,34%,66%,32.0,33.0,65.0,0.0,Team 2
1001,2016,8,Detroit,Houston,-3.0,-1.0,Team 2,Team 2,53%,47%,13.0,20.0,33.0,-2.0,Team 2
1002,2016,8,Seattle,NewOrleans,-3.0,-1.0,Team 1,Team 1,56%,44%,20.0,25.0,45.0,-2.0,Team 2
1003,2016,8,NewEngland,Buffalo,-4.0,-6.5,Team 1,Team 1,80%,20%,41.0,25.0,66.0,2.5,Team 1
1004,2016,8,NYJets,Cleveland,-2.0,-2.5,Team 1,Team 1,62%,38%,31.0,28.0,59.0,0.5,Team 1
1005,2016,8,Oakland,TampaBay,-1.0,0.0,Team 2,No Favorite,60%,40%,30.0,24.0,54.0,-1.0,Team 1
1006,2016,8,KansasCity,Indianapolis,-3.0,-3.0,Team 1,Team 1,47%,53%,30.0,14.0,44.0,0.0,Team 1
1007,2016,8,SanDiego,Denver,-6.5,-3.5,Team 2,Team 2,44%,56%,19.0,27.0,46.0,-3.0,Team 2
1008,2016,8,Arizona,Carolina,0.0,-2.5,No Favorite,Team 2,47%,53%,20.0,30.0,50.0,2.5,Team 2
1009,2016,8,Philadelphia,Dallas,-4.5,-5.0,Team 2,Team 2,40%,60%,23.0,29.0,52.0,0.5,Team 2
1010,2016,8,Minnesota,Chicago,-4.5,-5.5,Team 1,Team 1,72%,28%,10.0,20.0,30.0,1.0,Team 2
1011,2016,9,Atlanta,TampaBay,-2.0,-4.5,Team 1,Team 1,73%,27%,43.0,28.0,71.0,2.5,Team 1
1012,2016,9,Jacksonville,KansasCity,-8.0,-7.0,Team 2,Team 2,37%,63%,14.0,19.0,33.0,-1.0,Team 2
1013,2016,9,Detroit,Minnesota,,-5.5,Team 1,Team 2,49%,51%,22.0,16.0,38.0,,Team 1
1014,2016,9,Philadelphia,NYGiants,-2.0,-3.0,Team 2,Team 2,62%,38%,23.0,28.0,51.0,1.0,Team 2
1015,2016,9,Dallas,Cleveland,,-7.0,Team 1,Team 1,68%,32%,35.0,10.0,45.0,,Team 1
1016,2016,9,NYJets,Miami,-3.0,-4.0,Team 2,Team 2,43%,57%,23.0,27.0,50.0,1.0,Team 2
1017,2016,9,Pittsburgh,Baltimore,,-3.0,Team 1,Team 1,67%,33%,14.0,21.0,35.0,,Team 2
1018,2016,9,NewOrleans,SanFrancisco,,-5.5,Team 1,Team 1,74%,26%,41.0,23.0,64.0,,Team 1
1019,2016,9,Carolina,LosAngeles,-2.0,-3.0,Team 1,Team 1,72%,28%,13.0,10.0,23.0,1.0,Team 1
1020,2016,9,Indianapolis,GreenBay,,-7.5,Team 1,Team 2,26%,74%,31.0,26.0,57.0,,Team 1
1021,2016,9,Tennessee,SanDiego,-5.5,-4.0,Team 2,Team 2,35%,65%,35.0,43.0,78.0,-1.5,Team 2
1022,2016,9,Denver,Oakland,0.0,0.0,No Favorite,No Favorite,55%,45%,20.0,30.0,50.0,0.0,Team 2
1023,2016,9,Buffalo,Seattle,-5.5,-6.0,Team 2,Team 2,40%,60%,25.0,31.0,56.0,0.5,Team 2
1024,2016,10,Cleveland,Baltimore,-8.0,-7.5,Team 2,Team 2,41%,59%,7.0,28.0,35.0,-0.5,Team 2
1025,2016,10,Houston,Jacksonville,,-3.0,Team 1,Team 2,52%,48%,24.0,21.0,45.0,,Team 1
1026,2016,10,KansasCity,Carolina,-2.5,-3.0,Team 2,Team 2,27%,73%,20.0,17.0,37.0,0.5,Team 1
1027,2016,10,Denver,NewOrleans,,-3.0,Team 1,Team 2,41%,59%,25.0,23.0,48.0,,Team 1
1028,2016,10,LosAngeles,NYJets,,-1.0,Team 1,Team 1,52%,48%,9.0,6.0,15.0,,Team 1
1029,2016,10,Atlanta,Philadelphia,,-1.5,Team 1,Team 2,72%,28%,15.0,24.0,39.0,,Team 2
1030,2016,10,Minnesota,Washington,,-2.5,Team 1,Team 2,36%,64%,20.0,26.0,46.0,,Team 2
1031,2016,10,GreenBay,Tennessee,,-3.0,Team 1,Team 1,81%,19%,25.0,47.0,72.0,,Team 2
1032,2016,10,Chicago,TampaBay,,-2.5,Team 1,Team 1,53%,47%,10.0,36.0,46.0,,Team 2
1033,2016,10,Miami,SanDiego,-3.5,-4.5,Team 2,Team 2,26%,74%,31.0,24.0,55.0,1.0,Team 1
1034,2016,10,SanFrancisco,Arizona,-11.5,-14.0,Team 2,Team 2,38%,62%,20.0,23.0,43.0,2.5,Team 2
1035,2016,10,Dallas,Pittsburgh,,-3.0,Team 1,Team 2,50%,50%,35.0,30.0,65.0,,Team 1
1036,2016,10,Seattle,NewEngland,,-7.5,Team 1,Team 2,35%,65%,31.0,24.0,55.0,,Team 1
1037,2016,10,Cincinnati,NYGiants,-2.0,0.0,Team 2,No Favorite,35%,65%,20.0,21.0,41.0,-2.0,Team 2
1038,2016,11,NewOrleans,Carolina,,-3.5,Team 1,Team 2,53%,47%,20.0,23.0,43.0,,Team 2
1039,2016,11,Tennessee,Indianapolis,,-3.0,Team 1,Team 2,60%,40%,17.0,24.0,41.0,,Team 2
1040,2016,11,Jacksonville,Detroit,,-5.5,Team 1,Team 2,37%,63%,19.0,26.0,45.0,,Team 2
1041,2016,11,TampaBay,KansasCity,,-7.0,Team 1,Team 2,46%,54%,19.0,17.0,36.0,,Team 1
1042,2016,11,Chicago,NYGiants,,-7.0,Team 1,Team 2,23%,77%,16.0,22.0,38.0,,Team 2
1043,2016,11,Arizona,Minnesota,,-2.0,Team 1,Team 2,54%,46%,24.0,30.0,54.0,,Team 2
1044,2016,11,Buffalo,Cincinnati,-4.0,-2.5,Team 2,Team 2,53%,47%,16.0,12.0,28.0,-1.5,Team 1
1045,2016,11,Baltimore,Dallas,,-7.0,Team 1,Team 2,49%,51%,17.0,27.0,44.0,,Team 2
1046,2016,11,Pittsburgh,Cleveland,,-9.0,Team 1,Team 1,73%,27%,24.0,9.0,33.0,,Team 1
1047,2016,11,Miami,LosAngeles,0.0,-1.0,No Favorite,Team 1,71%,29%,14.0,10.0,24.0,1.0,Team 1
1048,2016,11,NewEngland,SanFrancisco,,-12.0,Team 1,Team 1,84%,16%,30.0,17.0,47.0,,Team 1
1049,2016,11,Philadelphia,Seattle,,-6.5,Team 1,Team 2,31%,69%,15.0,26.0,41.0,,Team 2
1050,2016,11,GreenBay,Washington,,-3.0,Team 1,Team 2,59%,41%,24.0,42.0,66.0,,Team 2
1051,2016,11,Houston,Oakland,-3.5,-6.5,Team 2,Team 2,32%,68%,20.0,27.0,47.0,3.0,Team 2
1052,2016,12,Minnesota,Detroit,,-1.5,Team 1,Team 2,39%,61%,13.0,16.0,29.0,,Team 2
1053,2016,12,Washington,Dallas,-6.5,-5.5,Team 2,Team 2,39%,61%,26.0,31.0,57.0,-1.0,Team 2
1054,2016,12,Pittsburgh,Indianapolis,,-8.5,Team 1,Team 1,70%,30%,28.0,7.0,35.0,,Team 1
1055,2016,12,SanDiego,Houston,,-2.5,Team 1,Team 1,61%,39%,21.0,13.0,34.0,,Team 1
1056,2016,12,Tennessee,Chicago,0.0,-6.5,No Favorite,Team 1,83%,17%,27.0,21.0,48.0,6.5,Team 1
1057,2016,12,Jacksonville,Buffalo,-6.5,-8.5,Team 2,Team 2,39%,61%,21.0,28.0,49.0,2.0,Team 2
1058,2016,12,Cincinnati,Baltimore,,-3.5,Team 1,Team 2,32%,68%,14.0,19.0,33.0,,Team 2
1059,2016,12,Arizona,Atlanta,-4.0,-4.0,Team 2,Team 2,43%,57%,19.0,38.0,57.0,0.0,Team 2
1060,2016,12,SanFrancisco,Miami,,-7.0,Team 1,Team 2,37%,63%,24.0,31.0,55.0,,Team 2
1061,2016,12,LosAngeles,NewOrleans,,-8.0,Team 1,Team 2,42%,58%,21.0,49.0,70.0,,Team 2
1062,2016,12,NYGiants,Cleveland,,-6.5,Team 1,Team 1,78%,22%,27.0,13.0,40.0,,Team 1
1063,2016,12,Seattle,TampaBay,,-5.5,Team 1,Team 1,74%,26%,5.0,14.0,19.0,,Team 2
1064,2016,12,Carolina,Oakland,,-3.5,Team 1,Team 2,41%,59%,32.0,35.0,67.0,,Team 2
1065,2016,12,KansasCity,Denver,,-3.5,Team 1,Team 2,42%,58%,30.0,27.0,57.0,,Team 1
1066,2016,12,NewEngland,NYJets,-7.5,-9.5,Team 1,Team 1,77%,23%,22.0,17.0,39.0,2.0,Team 1
1067,2016,12,GreenBay,Philadelphia,-3.0,-4.0,Team 2,Team 2,56%,44%,27.0,13.0,40.0,1.0,Team 1
1068,2016,13,Dallas,Minnesota,-2.5,-3.0,Team 1,Team 1,68%,32%,17.0,15.0,32.0,0.5,Team 1
1069,2016,13,Denver,Jacksonville,,-3.5,Team 1,Team 1,69%,31%,20.0,10.0,30.0,,Team 1
1070,2016,13,KansasCity,Atlanta,-4.0,-5.0,Team 2,Team 2,47%,53%,29.0,28.0,57.0,1.0,Team 1
1071,2016,13,Houston,GreenBay,,-7.0,Team 1,Team 2,20%,80%,13.0,21.0,34.0,,Team 2
1072,2016,13,Philadelphia,Cincinnati,,-1.5,Team 1,Team 2,48%,52%,14.0,32.0,46.0,,Team 2
1073,2016,13,Detroit,NewOrleans,-5.0,-6.5,Team 2,Team 2,56%,44%,28.0,13.0,41.0,1.5,Team 1
1074,2016,13,SanFrancisco,Chicago,,-1.0,Team 1,Team 1,57%,43%,6.0,26.0,32.0,,Team 2
1075,2016,13,LosAngeles,NewEngland,,-13.5,Team 1,Team 2,28%,72%,10.0,26.0,36.0,,Team 2
1076,2016,13,Miami,Baltimore,,-3.5,Team 1,Team 2,51%,49%,6.0,38.0,44.0,,Team 2
1077,2016,13,Buffalo,Oakland,,-3.0,Team 1,Team 2,38%,62%,24.0,38.0,62.0,,Team 2
