,index,Season,Week,Include,Team 1,Team 2,Spread Open,Spread Close,Spread Consensus Team 1,Spread Consensus Team 2,O/U Open,O/U Close,Over Consensus,Under Consensus,Moneyline Consensus Team 1,Moneyline Consensus Team 2,Game ID 1,Game ID 2
871,1742,2017,15,True,Atlanta,TampaBay,-4,-7,73%,27%,47.5,49.5,52%,48%,63%,37%,201715AtlantaTampaBay,201715TampaBayAtlanta
872,1744,2017,16,True,Indianapolis,Baltimore,41.5,41,41%,59%,-12.5,-13.5,53%,47%,57%,43%,201716IndianapolisBaltimore,201716BaltimoreIndianapolis
873,1746,2017,16,True,Minnesota,GreenBay,-10,-9,66%,34%,40.5,41,67%,33%,49%,51%,201716MinnesotaGreenBay,201716GreenBayMinnesota
874,1748,2017,16,True,Detroit,Cincinnati,-3.5,-3,65%,35%,43.5,43.5,58%,42%,69%,31%,201716DetroitCincinnati,201716CincinnatiDetroit
875,1750,2017,16,True,LAChargers,NYJets,-7,-7,63%,37%,42.5,42.5,71%,29%,74%,26%,201716LAChargersNYJets,201716NYJetsLAChargers
876,1752,2017,16,True,LARams,Tennessee,-6.5,-6,58%,42%,49,46,58%,42%,59%,41%,201716LARamsTennessee,201716TennesseeLARams
877,1754,2017,16,True,Cleveland,Chicago,38.5,36.5,57%,43%,-6.5,-5.5,29%,71%,34%,66%,201716ClevelandChicago,201716ChicagoCleveland
878,1756,2017,16,True,TampaBay,Carolina,46.5,47,30%,70%,-9.5,-10,72%,28%,41%,59%,201716TampaBayCarolina,201716CarolinaTampaBay
879,1758,2017,16,True,Atlanta,NewOrleans,53,52,43%,57%,-6,-5.5,80%,20%,49%,51%,201716AtlantaNewOrleans,201716NewOrleansAtlanta
880,1760,2017,16,True,Denver,Washington,41.5,39,34%,66%,-4,-3,67%,33%,46%,54%,201716DenverWashington,201716WashingtonDenver
881,1762,2017,16,True,Miami,KansasCity,45,43.5,42%,58%,-10,-11,52%,48%,64%,36%,201716MiamiKansasCity,201716KansasCityMiami
882,1764,2017,16,True,Buffalo,NewEngland,47,47.5,52%,48%,-10.5,-11,50%,50%,36%,64%,201716BuffaloNewEngland,201716NewEnglandBuffalo
883,1766,2017,16,True,Jacksonville,SanFrancisco,-5,-4,65%,35%,42.5,43,61%,39%,57%,43%,201716JacksonvilleSanFrancisco,201716SanFranciscoJacksonville
884,1768,2017,16,True,NYGiants,Arizona,40,39.5,41%,59%,-5,-3,40%,60%,54%,46%,201716NYGiantsArizona,201716ArizonaNYGiants
885,1770,2017,16,True,Seattle,Dallas,47,47.5,31%,69%,-2.5,-4.5,68%,32%,43%,57%,201716SeattleDallas,201716DallasSeattle
886,1772,2017,16,True,Pittsburgh,Houston,-10,-9,67%,33%,44,45.5,52%,48%,85%,15%,201716PittsburghHouston,201716HoustonPittsburgh
887,1774,2017,16,True,Oakland,Philadelphia,,46,41%,59%,,-10,67%,33%,43%,57%,201716OaklandPhiladelphia,201716PhiladelphiaOakland
888,1776,2017,17,True,Tennessee,KansasCity,44.5,44,49%,51%,-8,-9,46%,54%,43%,57%,201717TennesseeKansasCity,201717KansasCityTennessee
889,1778,2017,17,True,Atlanta,LARams,50,48.5,56%,44%,-5,-6,77%,23%,76%,24%,201717AtlantaLARams,201717LARamsAtlanta
890,1780,2017,17,True,Buffalo,Jacksonville,40,40,56%,44%,-8.5,-8.5,54%,46%,60%,40%,201717BuffaloJacksonville,201717JacksonvilleBuffalo
891,1782,2017,17,True,Carolina,NewOrleans,48.5,48,37%,63%,-6,-6.5,66%,34%,67%,33%,201717CarolinaNewOrleans,201717NewOrleansCarolina
892,1784,2017,18,True,Tennessee,KansasCity,44.5,44,49%,51%,-8,-9,46%,54%,43%,57%,201718TennesseeKansasCity,201718KansasCityTennessee
893,1786,2017,18,True,Atlanta,LARams,50,48.5,56%,44%,-5,-6,77%,23%,76%,24%,201718AtlantaLARams,201718LARamsAtlanta
894,1788,2017,18,True,Buffalo,Jacksonville,40,40,56%,44%,-8.5,-8.5,54%,46%,60%,40%,201718BuffaloJacksonville,201718JacksonvilleBuffalo
895,1790,2017,18,True,Carolina,NewOrleans,48.5,48,37%,63%,-6,-6.5,66%,34%,67%,33%,201718CarolinaNewOrleans,201718NewOrleansCarolina
896,1792,2017,19,True,Atlanta,Philadelphia,-3,,58%,42%,44,,59%,41%,48%,52%,201719AtlantaPhiladelphia,201719PhiladelphiaAtlanta
897,1794,2017,19,True,Tennessee,NewEngland,,,42%,58%,,,61%,39%,61%,39%,201719TennesseeNewEngland,201719NewEnglandTennessee
898,1796,2017,19,True,Jacksonville,Pittsburgh,,,43%,57%,,,48%,52%,48%,52%,201719JacksonvillePittsburgh,201719PittsburghJacksonville
899,1798,2017,19,True,NewOrleans,Minnesota,,,58%,42%,,,64%,36%,76%,24%,201719NewOrleansMinnesota,201719MinnesotaNewOrleans
900,1800,2017,20,True,Jacksonville,NewEngland,47,46,40%,60%,-9,-7.5,45%,55%,53%,47%,201720JacksonvilleNewEngland,201720NewEnglandJacksonville
901,1802,2017,20,True,Minnesota,Philadelphia,-3.5,-3,55%,45%,38.5,39,61%,39%,42%,58%,201720MinnesotaPhiladelphia,201720PhiladelphiaMinnesota
902,1804,2017,21,True,AFC,NFC,71,66.5,41%,59%,-3,-3,68%,32%,82%,18%,201721AFCNFC,201721NFCAFC
903,1806,2017,22,True,Philadelphia,NewEngland,47,49,49%,51%,-6,-4.5,50%,50%,54%,46%,201722PhiladelphiaNewEngland,201722NewEnglandPhiladelphia
904,1808,2016,1,True,Carolina,Denver,,,74%,26%,,,43%,57%,64%,36%,20161CarolinaDenver,20161DenverCarolina
905,1810,2016,1,True,TampaBay,Atlanta,,,49%,51%,,,78%,22%,69%,31%,20161TampaBayAtlanta,20161AtlantaTampaBay
906,1812,2016,1,True,Minnesota,Tennessee,,,46%,54%,,,45%,55%,37%,63%,20161MinnesotaTennessee,20161TennesseeMinnesota
907,1814,2016,1,True,Cleveland,Philadelphia,,,47%,53%,,,58%,42%,60%,40%,20161ClevelandPhiladelphia,20161PhiladelphiaCleveland
908,1816,2016,1,True,Cincinnati,NYJets,,,59%,41%,,,63%,37%,43%,57%,20161CincinnatiNYJets,20161NYJetsCincinnati
909,1818,2016,1,True,Oakland,NewOrleans,,,52%,48%,,,81%,19%,58%,42%,20161OaklandNewOrleans,20161NewOrleansOakland
910,1820,2016,1,True,LAChargers,KansasCity,,,53%,47%,,,59%,41%,45%,55%,20161LAChargersKansasCity,20161KansasCityLAChargers
911,1822,2016,1,True,Buffalo,Baltimore,,,47%,53%,,,73%,27%,81%,19%,20161BuffaloBaltimore,20161BaltimoreBuffalo
912,1824,2016,1,True,Chicago,Houston,,,37%,63%,,,45%,55%,39%,61%,20161ChicagoHouston,20161HoustonChicago
913,1826,2016,1,True,GreenBay,Jacksonville,,,75%,25%,,,58%,42%,78%,22%,20161GreenBayJacksonville,20161JacksonvilleGreenBay
914,1828,2016,1,True,Miami,Seattle,,,44%,56%,,,63%,37%,46%,54%,20161MiamiSeattle,20161SeattleMiami
915,1830,2016,1,True,NYGiants,Dallas,,,65%,35%,,,79%,21%,65%,35%,20161NYGiantsDallas,20161DallasNYGiants
916,1832,2016,1,True,Detroit,Indianapolis,,,26%,74%,,,68%,32%,38%,62%,20161DetroitIndianapolis,20161IndianapolisDetroit
917,1834,2016,1,True,NewEngland,Arizona,,,53%,47%,,,72%,28%,63%,37%,20161NewEnglandArizona,20161ArizonaNewEngland
918,1836,2016,1,True,Pittsburgh,Washington,,,70%,30%,,,72%,28%,49%,51%,20161PittsburghWashington,20161WashingtonPittsburgh
919,1838,2016,1,True,LARams,SanFrancisco,,,60%,40%,,,47%,53%,62%,38%,20161LARamsSanFrancisco,20161SanFranciscoLARams
920,1840,2016,2,True,NYJets,Buffalo,42.5,PK,68%,32%,-2.5,40.5,52%,48%,67%,33%,20162NYJetsBuffalo,20162BuffaloNYJets
921,1842,2016,2,True,Tennessee,Detroit,,48,46%,54%,,-6,64%,36%,48%,52%,20162TennesseeDetroit,20162DetroitTennessee
922,1844,2016,2,True,KansasCity,Houston,,PK,40%,60%,,42,66%,34%,53%,47%,20162KansasCityHouston,20162HoustonKansasCity
923,1846,2016,2,True,Miami,NewEngland,,42,45%,55%,,-6,75%,25%,45%,55%,20162MiamiNewEngland,20162NewEnglandMiami
924,1848,2016,2,True,Baltimore,Cleveland,,-4.5,64%,36%,,42,51%,49%,56%,44%,20162BaltimoreCleveland,20162ClevelandBaltimore
925,1850,2016,2,True,Cincinnati,Pittsburgh,,48,50%,50%,,-3,61%,39%,44%,56%,20162CincinnatiPittsburgh,20162PittsburghCincinnati
926,1852,2016,2,True,Dallas,Washington,,47,55%,45%,,-3.5,59%,41%,61%,39%,20162DallasWashington,20162WashingtonDallas
927,1854,2016,2,True,NewOrleans,NYGiants,,54.5,41%,59%,,-4,84%,16%,65%,35%,20162NewOrleansNYGiants,20162NYGiantsNewOrleans
928,1856,2016,2,True,SanFrancisco,Carolina,48.5,44.5,35%,65%,-13.5,-12.5,65%,35%,48%,52%,20162SanFranciscoCarolina,20162CarolinaSanFrancisco
929,1858,2016,2,True,TampaBay,Arizona,,49.5,48%,52%,,-7,66%,34%,67%,33%,20162TampaBayArizona,20162ArizonaTampaBay
930,1860,2016,2,True,Seattle,LosAngeles,-3.5,-5.5,69%,31%,39.5,38,55%,45%,38%,62%,20162SeattleLosAngeles,20162LosAngelesSeattle
931,1862,2016,2,True,Indianapolis,Denver,,47,48%,52%,,-6,71%,29%,74%,26%,20162IndianapolisDenver,20162DenverIndianapolis
932,1864,2016,2,True,Atlanta,Oakland,,47.5,32%,68%,,-4,83%,17%,56%,44%,20162AtlantaOakland,20162OaklandAtlanta
933,1866,2016,2,True,Jacksonville,SanDiego,48.0,47.5,58%,42%,-2.5,-3,78%,22%,74%,26%,20162JacksonvilleSanDiego,20162SanDiegoJacksonville
934,1868,2016,2,True,GreenBay,Minnesota,,-2,78%,22%,,43,77%,23%,73%,27%,20162GreenBayMinnesota,20162MinnesotaGreenBay
935,1870,2016,2,True,Philadelphia,Chicago,43.0,43,41%,59%,-1,-3,69%,31%,61%,39%,20162PhiladelphiaChicago,20162ChicagoPhiladelphia
936,1872,2016,3,True,Houston,NewEngland,-2.5,38.5,57%,43%,41.0,-1,58%,42%,54%,46%,20163HoustonNewEngland,20163NewEnglandHouston
937,1874,2016,3,True,Denver,Cincinnati,41,41.5,48%,52%,-3.5,-3.5,66%,34%,70%,30%,20163DenverCincinnati,20163CincinnatiDenver
938,1876,2016,3,True,Oakland,Tennessee,PK,-1.5,69%,31%,48.0,47,71%,29%,57%,43%,20163OaklandTennessee,20163TennesseeOakland
939,1878,2016,3,True,Arizona,Buffalo,-6.5,-5.5,68%,32%,47.0,48,60%,40%,69%,31%,20163ArizonaBuffalo,20163BuffaloArizona
940,1880,2016,3,True,Baltimore,Jacksonville,PK,-2,38%,62%,47.5,45,73%,27%,25%,75%,20163BaltimoreJacksonville,20163JacksonvilleBaltimore
941,1882,2016,3,True,Cleveland,Miami,42.5,42.5,27%,73%,-7,-10,48%,52%,19%,81%,20163ClevelandMiami,20163MiamiCleveland
942,1884,2016,3,True,Washington,NYGiants,47.5,47,35%,65%,-4,-3.5,77%,23%,33%,67%,20163WashingtonNYGiants,20163NYGiantsWashington
943,1886,2016,3,True,Detroit,GreenBay,48.0,47.5,33%,67%,-8,-6.5,72%,28%,38%,62%,20163DetroitGreenBay,20163GreenBayDetroit
944,1888,2016,3,True,Minnesota,Carolina,43.0,42.5,38%,62%,-6.5,-6.5,58%,42%,50%,50%,20163MinnesotaCarolina,20163CarolinaMinnesota
945,1890,2016,3,True,SanFrancisco,Seattle,42.0,42,59%,41%,-11,-10.5,50%,50%,73%,27%,20163SanFranciscoSeattle,20163SeattleSanFrancisco
946,1892,2016,3,True,LosAngeles,TampaBay,42.0,40.5,23%,77%,-3.5,-3.5,50%,50%,60%,40%,20163LosAngelesTampaBay,20163TampaBayLosAngeles
947,1894,2016,3,True,Pittsburgh,Philadelphia,-5.5,-4,75%,25%,46.5,46.5,84%,16%,61%,39%,20163PittsburghPhiladelphia,20163PhiladelphiaPittsburgh
948,1896,2016,3,True,NYJets,KansasCity,44.0,44.5,54%,46%,-4,-3,65%,35%,76%,24%,20163NYJetsKansasCity,20163KansasCityNYJets
949,1898,2016,3,True,SanDiego,Indianapolis,50.5,51.5,45%,55%,-3,-1.5,78%,22%,51%,49%,20163SanDiegoIndianapolis,20163IndianapolisSanDiego
950,1900,2016,3,True,Chicago,Dallas,45.5,45,23%,77%,-4,-6.5,68%,32%,37%,63%,20163ChicagoDallas,20163DallasChicago
951,1902,2016,3,True,Atlanta,NewOrleans,52.5,54.5,40%,60%,-3.5,-3,75%,25%,44%,56%,20163AtlantaNewOrleans,20163NewOrleansAtlanta
952,1904,2016,4,True,Miami,Cincinnati,43.5,46.5,39%,61%,-7,-7.5,56%,44%,50%,50%,20164MiamiCincinnati,20164CincinnatiMiami
953,1906,2016,4,True,Indianapolis,Jacksonville,,-1,64%,36%,,48.5,82%,18%,59%,41%,20164IndianapolisJacksonville,20164JacksonvilleIndianapolis
954,1908,2016,4,True,Cleveland,Washington,45.5,48,47%,53%,-6.5,-7.5,68%,32%,59%,41%,20164ClevelandWashington,20164WashingtonCleveland
955,1910,2016,4,True,Buffalo,NewEngland,43.5,41,32%,68%,-3.5,-3.5,47%,53%,31%,69%,20164BuffaloNewEngland,20164NewEnglandBuffalo
956,1912,2016,4,True,Seattle,NYJets,,PK,39%,61%,,40,52%,48%,44%,56%,20164SeattleNYJets,20164NYJetsSeattle
957,1914,2016,4,True,Carolina,Atlanta,,-3,68%,32%,,48.5,86%,14%,55%,45%,20164CarolinaAtlanta,20164AtlantaCarolina
958,1916,2016,4,True,Detroit,Chicago,,-3.5,73%,27%,,48,58%,42%,67%,33%,20164DetroitChicago,20164ChicagoDetroit
959,1918,2016,4,True,Tennessee,Houston,39.0,40,36%,64%,-4.5,-4,70%,30%,34%,66%,20164TennesseeHouston,20164HoustonTennessee
960,1920,2016,4,True,Oakland,Baltimore,,45,66%,34%,,-3.5,76%,24%,70%,30%,20164OaklandBaltimore,20164BaltimoreOakland
961,1922,2016,4,True,Denver,TampaBay,,-3.5,71%,29%,,43,67%,33%,55%,45%,20164DenverTampaBay,20164TampaBayDenver
962,1924,2016,4,True,Dallas,SanFrancisco,PK,-1.5,68%,32%,44.0,44,65%,35%,54%,46%,20164DallasSanFrancisco,20164SanFranciscoDallas
963,1926,2016,4,True,NewOrleans,SanDiego,52.0,54,45%,55%,-4,-4,87%,13%,81%,19%,20164NewOrleansSanDiego,20164SanDiegoNewOrleans
964,1928,2016,4,True,LosAngeles,Arizona,,43.5,30%,70%,,-9.5,75%,25%,43%,57%,20164LosAngelesArizona,20164ArizonaLosAngeles
965,1930,2016,4,True,KansasCity,Pittsburgh,,48.5,24%,76%,,-3.5,51%,49%,22%,78%,20164KansasCityPittsburgh,20164PittsburghKansasCity
966,1932,2016,4,True,NYGiants,Minnesota,,42.5,44%,56%,,-4,59%,41%,57%,43%,20164NYGiantsMinnesota,20164MinnesotaNYGiants
967,1934,2016,5,True,Arizona,SanFrancisco,,-3.5,63%,37%,,42.5,42%,58%,50%,50%,20165ArizonaSanFrancisco,20165SanFranciscoArizona
968,1936,2016,5,True,Houston,Minnesota,39.5,38.5,32%,68%,-6,-6,44%,56%,51%,49%,20165HoustonMinnesota,20165MinnesotaHouston
969,1938,2016,5,True,Tennessee,Miami,44.0,44,55%,45%,-4,-2.5,49%,51%,68%,32%,20165TennesseeMiami,20165MiamiTennessee
970,1940,2016,5,True,NewEngland,Cleveland,-7.5,-10,82%,18%,47.0,48,78%,22%,76%,24%,20165NewEnglandCleveland,20165ClevelandNewEngland
971,1942,2016,5,True,NYJets,Pittsburgh,48.5,50,47%,53%,-6,-9.5,67%,33%,34%,66%,20165NYJetsPittsburgh,20165PittsburghNYJets
972,1944,2016,5,True,Washington,Baltimore,47.0,44.5,52%,48%,-4,-4,69%,31%,69%,31%,20165WashingtonBaltimore,20165BaltimoreWashington
973,1946,2016,5,True,Philadelphia,Detroit,46.0,-3.5,63%,37%,-2.5,46,78%,22%,53%,47%,20165PhiladelphiaDetroit,20165DetroitPhiladelphia
974,1948,2016,5,True,Chicago,Indianapolis,47.5,47.5,42%,58%,-5,-4,77%,23%,46%,54%,20165ChicagoIndianapolis,20165IndianapolisChicago
975,1950,2016,5,True,Atlanta,Denver,47.0,44.5,41%,59%,-7,-4,67%,33%,66%,34%,20165AtlantaDenver,20165DenverAtlanta
976,1952,2016,5,True,Buffalo,LosAngeles,40.0,-2.5,54%,46%,-1.5,41.5,43%,57%,42%,58%,20165BuffaloLosAngeles,20165LosAngelesBuffalo
977,1954,2016,5,True,SanDiego,Oakland,52.5,51,45%,55%,-3.5,-3.5,85%,15%,50%,50%,20165SanDiegoOakland,20165OaklandSanDiego
978,1956,2016,5,True,Cincinnati,Dallas,-1,-2.5,67%,33%,45.5,45.5,78%,22%,56%,44%,20165CincinnatiDallas,20165DallasCincinnati
979,1958,2016,5,True,NYGiants,GreenBay,48.5,50,37%,63%,-6.5,-7,79%,21%,55%,45%,20165NYGiantsGreenBay,20165GreenBayNYGiants
980,1960,2016,5,True,TampaBay,Carolina,46.0,47,44%,56%,-6,-6,67%,33%,53%,47%,20165TampaBayCarolina,20165CarolinaTampaBay
981,1962,2016,6,True,Denver,SanDiego,-2,-3,66%,34%,46.0,44.5,67%,33%,51%,49%,20166DenverSanDiego,20166SanDiegoDenver
982,1964,2016,6,True,Cincinnati,NewEngland,,48.5,26%,74%,,-7.5,74%,26%,24%,76%,20166CincinnatiNewEngland,20166NewEnglandCincinnati
983,1966,2016,6,True,Baltimore,NYGiants,44.5,42.5,46%,54%,-3,-3.5,64%,36%,50%,50%,20166BaltimoreNYGiants,20166NYGiantsBaltimore
984,1968,2016,6,True,Carolina,NewOrleans,-2,-2.5,54%,46%,53.0,54,83%,17%,45%,55%,20166CarolinaNewOrleans,20166NewOrleansCarolina
985,1970,2016,6,True,Pittsburgh,Miami,,-7.5,65%,35%,,49.5,59%,41%,58%,42%,20166PittsburghMiami,20166MiamiPittsburgh
986,1972,2016,6,True,Jacksonville,Chicago,47.5,46,51%,49%,-1.5,-2.5,67%,33%,63%,37%,20166JacksonvilleChicago,20166ChicagoJacksonville
987,1974,2016,6,True,SanFrancisco,Buffalo,45.5,44,55%,45%,-7,-7.5,59%,41%,55%,45%,20166SanFranciscoBuffalo,20166BuffaloSanFrancisco
988,1976,2016,6,True,LosAngeles,Detroit,43.5,44.5,38%,62%,-2.5,-3,51%,49%,56%,44%,20166LosAngelesDetroit,20166DetroitLosAngeles
989,1978,2016,6,True,Cleveland,Tennessee,45.5,45,48%,52%,-6,-7.5,55%,45%,73%,27%,20166ClevelandTennessee,20166TennesseeCleveland
990,1980,2016,6,True,Philadelphia,Washington,,-3,58%,42%,,45,77%,23%,52%,48%,20166PhiladelphiaWashington,20166WashingtonPhiladelphia
991,1982,2016,6,True,KansasCity,Oakland,,-2,53%,47%,,47,67%,33%,31%,69%,20166KansasCityOakland,20166OaklandKansasCity
992,1984,2016,6,True,Atlanta,Seattle,46.0,45.5,57%,43%,-6,-7,63%,37%,77%,23%,20166AtlantaSeattle,20166SeattleAtlanta
993,1986,2016,6,True,Dallas,GreenBay,,47.5,42%,58%,,-5,77%,23%,54%,46%,20166DallasGreenBay,20166GreenBayDallas
994,1988,2016,6,True,Indianapolis,Houston,,48,46%,54%,,-3,67%,33%,62%,38%,20166IndianapolisHouston,20166HoustonIndianapolis
995,1990,2016,6,True,NYJets,Arizona,,46,35%,65%,,-7,62%,38%,44%,56%,20166NYJetsArizona,20166ArizonaNYJets
996,1992,2016,7,True,Chicago,GreenBay,,47,32%,68%,,-7.5,59%,41%,32%,68%,20167ChicagoGreenBay,20167GreenBayChicago
997,1994,2016,7,True,NYGiants,LosAngeles,-2,-3,62%,38%,44.5,45,59%,41%,69%,31%,20167NYGiantsLosAngeles,20167LosAngelesNYGiants
998,1996,2016,7,True,Minnesota,Philadelphia,40.0,-3,70%,30%,-1.5,39,60%,40%,51%,49%,20167MinnesotaPhiladelphia,20167PhiladelphiaMinnesota
999,1998,2016,7,True,NewOrleans,KansasCity,49.0,51.5,43%,57%,-7,-6.5,65%,35%,58%,42%,20167NewOrleansKansasCity,20167KansasCityNewOrleans
1000,2000,2016,7,True,Washington,Detroit,51.0,-1,56%,44%,-1,50,72%,28%,46%,54%,20167WashingtonDetroit,20167DetroitWashington
1001,2002,2016,7,True,Cleveland,Cincinnati,46.0,46.5,45%,55%,-10,-11.5,66%,34%,31%,69%,20167ClevelandCincinnati,20167CincinnatiCleveland
1002,2004,2016,7,True,Buffalo,Miami,,-2.5,58%,42%,,46,60%,40%,43%,57%,20167BuffaloMiami,20167MiamiBuffalo
1003,2006,2016,7,True,Oakland,Jacksonville,50.0,47.5,68%,32%,-1,-2,66%,34%,78%,22%,20167OaklandJacksonville,20167JacksonvilleOakland
1004,2008,2016,7,True,Indianapolis,Tennessee,51.0,48.5,54%,46%,-2.5,-4,61%,39%,46%,54%,20167IndianapolisTennessee,20167TennesseeIndianapolis
1005,2010,2016,7,True,Baltimore,NYJets,,40.5,56%,44%,,-2,50%,50%,63%,37%,20167BaltimoreNYJets,20167NYJetsBaltimore
1006,2012,2016,7,True,SanDiego,Atlanta,51.5,53.5,42%,58%,-6,-5,81%,19%,34%,66%,20167SanDiegoAtlanta,20167AtlantaSanDiego
1007,2014,2016,7,True,TampaBay,SanFrancisco,PK,45.5,47%,53%,47.5,-1,60%,40%,62%,38%,20167TampaBaySanFrancisco,20167SanFranciscoTampaBay
1008,2016,2016,7,True,NewEngland,Pittsburgh,46.0,-7.5,79%,21%,-1,49.5,54%,46%,69%,31%,20167NewEnglandPittsburgh,20167PittsburghNewEngland
1009,2018,2016,7,True,Seattle,Arizona,43.5,43,51%,49%,-1.5,-1.5,61%,39%,51%,49%,20167SeattleArizona,20167ArizonaSeattle
1010,2020,2016,7,True,Houston,Denver,41.5,40,37%,63%,-7,-8.5,52%,48%,43%,57%,20167HoustonDenver,20167DenverHouston
1011,2022,2016,8,True,Jacksonville,Tennessee,46.5,43.5,36%,64%,-3.5,-3,64%,36%,39%,61%,20168JacksonvilleTennessee,20168TennesseeJacksonville
1012,2024,2016,8,True,Washington,Cincinnati,46.5,49,36%,64%,-6,-3,64%,36%,60%,40%,20168WashingtonCincinnati,20168CincinnatiWashington
1013,2026,2016,8,True,GreenBay,Atlanta,52.0,51,34%,66%,-3,-3,87%,13%,59%,41%,20168GreenBayAtlanta,20168AtlantaGreenBay
1014,2028,2016,8,True,Detroit,Houston,45,46.5,53%,47%,-3,-1,58%,42%,63%,37%,20168DetroitHouston,20168HoustonDetroit
1015,2030,2016,8,True,Seattle,NewOrleans,-3,-1,56%,44%,48.0,50,65%,35%,56%,44%,20168SeattleNewOrleans,20168NewOrleansSeattle
1016,2032,2016,8,True,NewEngland,Buffalo,-4,-6.5,80%,20%,47.0,48.5,69%,31%,82%,18%,20168NewEnglandBuffalo,20168BuffaloNewEngland
1017,2034,2016,8,True,NYJets,Cleveland,-2,-2.5,62%,38%,43.0,45.5,72%,28%,50%,50%,20168NYJetsCleveland,20168ClevelandNYJets
1018,2036,2016,8,True,Oakland,TampaBay,49.5,PK,60%,40%,-1,48,69%,31%,65%,35%,20168OaklandTampaBay,20168TampaBayOakland
1019,2038,2016,8,True,KansasCity,Indianapolis,-3,-3,47%,53%,49.5,50.5,69%,31%,36%,64%,20168KansasCityIndianapolis,20168IndianapolisKansasCity
1020,2040,2016,8,True,SanDiego,Denver,45,43.5,44%,56%,-6.5,-3.5,68%,32%,44%,56%,20168SanDiegoDenver,20168DenverSanDiego
1021,2042,2016,8,True,Arizona,Carolina,PK,45.5,47%,53%,48,-2.5,65%,35%,64%,36%,20168ArizonaCarolina,20168CarolinaArizona
1022,2044,2016,8,True,Philadelphia,Dallas,43.5,44,40%,60%,-4.5,-5,73%,27%,53%,47%,20168PhiladelphiaDallas,20168DallasPhiladelphia
1023,2046,2016,8,True,Minnesota,Chicago,-4.5,-5.5,72%,28%,41.0,39.5,57%,43%,73%,27%,20168MinnesotaChicago,20168ChicagoMinnesota
1024,2048,2016,9,True,Atlanta,TampaBay,-2,-4.5,73%,27%,51.5,49.5,68%,32%,65%,35%,20169AtlantaTampaBay,20169TampaBayAtlanta
1025,2050,2016,9,True,Jacksonville,KansasCity,45.5,43,37%,63%,-8,-7,66%,34%,31%,69%,20169JacksonvilleKansasCity,20169KansasCityJacksonville
1026,2052,2016,9,True,Detroit,Minnesota,,42.5,49%,51%,,-5.5,60%,40%,66%,34%,20169DetroitMinnesota,20169MinnesotaDetroit
1027,2054,2016,9,True,Philadelphia,NYGiants,44.0,43,62%,38%,-2,-3,76%,24%,73%,27%,20169PhiladelphiaNYGiants,20169NYGiantsPhiladelphia
1028,2056,2016,9,True,Dallas,Cleveland,,-7,68%,32%,,49.5,71%,29%,80%,20%,20169DallasCleveland,20169ClevelandDallas
1029,2058,2016,9,True,NYJets,Miami,45.0,45.5,43%,57%,-3,-4,67%,33%,68%,32%,20169NYJetsMiami,20169MiamiNYJets
1030,2060,2016,9,True,Pittsburgh,Baltimore,,-3,67%,33%,,46,51%,49%,70%,30%,20169PittsburghBaltimore,20169BaltimorePittsburgh
1031,2062,2016,9,True,NewOrleans,SanFrancisco,,-5.5,74%,26%,,53,70%,30%,61%,39%,20169NewOrleansSanFrancisco,20169SanFranciscoNewOrleans
1032,2064,2016,9,True,Carolina,LosAngeles,-2,-3,72%,28%,46.0,44.5,45%,55%,62%,38%,20169CarolinaLosAngeles,20169LosAngelesCarolina
1033,2066,2016,9,True,Indianapolis,GreenBay,,52,26%,74%,,-7.5,84%,16%,31%,69%,20169IndianapolisGreenBay,20169GreenBayIndianapolis
1034,2068,2016,9,True,Tennessee,SanDiego,48.5,47.5,35%,65%,-5.5,-4,76%,24%,40%,60%,20169TennesseeSanDiego,20169SanDiegoTennessee
1035,2070,2016,9,True,Denver,Oakland,PK,PK,55%,45%,44.5,44.5,68%,32%,42%,58%,20169DenverOakland,20169OaklandDenver
1036,2072,2016,9,True,Buffalo,Seattle,44.0,43.5,40%,60%,-5.5,-6,43%,57%,42%,58%,20169BuffaloSeattle,20169SeattleBuffalo
1037,2074,2016,10,True,Cleveland,Baltimore,44.0,44,41%,59%,-8,-7.5,61%,39%,56%,44%,201610ClevelandBaltimore,201610BaltimoreCleveland
1038,2076,2016,10,True,Houston,Jacksonville,,42.5,52%,48%,,-3,72%,28%,57%,43%,201610HoustonJacksonville,201610JacksonvilleHouston
1039,2078,2016,10,True,KansasCity,Carolina,44.0,44,27%,73%,-2.5,-3,40%,60%,53%,47%,201610KansasCityCarolina,201610CarolinaKansasCity
1040,2080,2016,10,True,Denver,NewOrleans,,50,41%,59%,,-3,68%,32%,58%,42%,201610DenverNewOrleans,201610NewOrleansDenver
1041,2082,2016,10,True,LosAngeles,NYJets,,-1,52%,48%,,38.5,33%,67%,46%,54%,201610LosAngelesNYJets,201610NYJetsLosAngeles
1042,2084,2016,10,True,Atlanta,Philadelphia,,49,72%,28%,,-1.5,85%,15%,64%,36%,201610AtlantaPhiladelphia,201610PhiladelphiaAtlanta
1043,2086,2016,10,True,Minnesota,Washington,,42,36%,64%,,-2.5,61%,39%,58%,42%,201610MinnesotaWashington,201610WashingtonMinnesota
1044,2088,2016,10,True,GreenBay,Tennessee,,-3,81%,19%,,49,82%,18%,81%,19%,201610GreenBayTennessee,201610TennesseeGreenBay
1045,2090,2016,10,True,Chicago,TampaBay,,-2.5,53%,47%,,45,79%,21%,30%,70%,201610ChicagoTampaBay,201610TampaBayChicago
