,index,Season,Week,Include,Team 1,Team 2,Team 1 Final,Team 2 Final,Total Final,Game ID 1,Game ID 2
919,1838,2019,8,True,Seattle,Atlanta,27.0,20.0,47.0,20198SeattleAtlanta,20198AtlantaSeattle
920,1840,2019,8,True,Philadelphia,Buffalo,31.0,13.0,44.0,20198PhiladelphiaBuffalo,20198BuffaloPhiladelphia
921,1842,2019,8,True,LAChargers,Chicago,17.0,16.0,33.0,20198LAChargersChicago,20198ChicagoLAChargers
922,1844,2019,8,True,NYGiants,Detroit,26.0,31.0,57.0,20198NYGiantsDetroit,20198DetroitNYGiants
923,1846,2019,8,True,NYJets,Jacksonville,15.0,29.0,44.0,20198NYJetsJacksonville,20198JacksonvilleNYJets
924,1848,2019,8,True,Arizona,NewOrleans,9.0,31.0,40.0,20198ArizonaNewOrleans,20198NewOrleansArizona
925,1850,2019,8,True,TampaBay,Tennessee,23.0,27.0,50.0,20198TampaBayTennessee,20198TennesseeTampaBay
926,1852,2019,8,True,Denver,Indianapolis,13.0,15.0,28.0,20198DenverIndianapolis,20198IndianapolisDenver
927,1854,2019,8,True,Cincinnati,LARams,10.0,24.0,34.0,20198CincinnatiLARams,20198LARamsCincinnati
928,1856,2019,8,True,Carolina,SanFrancisco,13.0,51.0,64.0,20198CarolinaSanFrancisco,20198SanFranciscoCarolina
929,1858,2019,8,True,Oakland,Houston,24.0,27.0,51.0,20198OaklandHouston,20198HoustonOakland
930,1860,2019,8,True,Cleveland,NewEngland,13.0,27.0,40.0,20198ClevelandNewEngland,20198NewEnglandCleveland
931,1862,2019,8,True,GreenBay,KansasCity,31.0,24.0,55.0,20198GreenBayKansasCity,20198KansasCityGreenBay
932,1864,2019,8,True,Miami,Pittsburgh,14.0,27.0,41.0,20198MiamiPittsburgh,20198PittsburghMiami
933,1866,2019,9,True,SanFrancisco,Arizona,28.0,25.0,53.0,20199SanFranciscoArizona,20199ArizonaSanFrancisco
934,1868,2019,9,True,Houston,Jacksonville,26.0,3.0,29.0,20199HoustonJacksonville,20199JacksonvilleHouston
935,1870,2019,9,True,Washington,Buffalo,9.0,24.0,33.0,20199WashingtonBuffalo,20199BuffaloWashington
936,1872,2019,9,True,Tennessee,Carolina,20.0,30.0,50.0,20199TennesseeCarolina,20199CarolinaTennessee
937,1874,2019,9,True,Minnesota,KansasCity,23.0,26.0,49.0,20199MinnesotaKansasCity,20199KansasCityMinnesota
938,1876,2019,9,True,NYJets,Miami,18.0,26.0,44.0,20199NYJetsMiami,20199MiamiNYJets
939,1878,2019,9,True,Chicago,Philadelphia,14.0,22.0,36.0,20199ChicagoPhiladelphia,20199PhiladelphiaChicago
940,1880,2019,9,True,Indianapolis,Pittsburgh,24.0,26.0,50.0,20199IndianapolisPittsburgh,20199PittsburghIndianapolis
941,1882,2019,9,True,Detroit,Oakland,24.0,31.0,55.0,20199DetroitOakland,20199OaklandDetroit
942,1884,2019,9,True,TampaBay,Seattle,34.0,40.0,74.0,20199TampaBaySeattle,20199SeattleTampaBay
943,1886,2019,9,True,Cleveland,Denver,19.0,24.0,43.0,20199ClevelandDenver,20199DenverCleveland
944,1888,2019,9,True,GreenBay,LAChargers,11.0,26.0,37.0,20199GreenBayLAChargers,20199LAChargersGreenBay
945,1890,2019,9,True,NewEngland,Baltimore,20.0,37.0,57.0,20199NewEnglandBaltimore,20199BaltimoreNewEngland
946,1892,2019,9,True,Dallas,NYGiants,37.0,18.0,55.0,20199DallasNYGiants,20199NYGiantsDallas
947,1894,2019,10,True,LAChargers,Oakland,24.0,26.0,50.0,201910LAChargersOakland,201910OaklandLAChargers
948,1896,2019,10,True,Detroit,Chicago,13.0,20.0,33.0,201910DetroitChicago,201910ChicagoDetroit
949,1898,2019,10,True,Baltimore,Cincinnati,49.0,13.0,62.0,201910BaltimoreCincinnati,201910CincinnatiBaltimore
950,1900,2019,10,True,Buffalo,Cleveland,16.0,19.0,35.0,201910BuffaloCleveland,201910ClevelandBuffalo
951,1902,2019,10,True,Atlanta,NewOrleans,26.0,9.0,35.0,201910AtlantaNewOrleans,201910NewOrleansAtlanta
952,1904,2019,10,True,NYGiants,NYJets,27.0,34.0,61.0,201910NYGiantsNYJets,201910NYJetsNYGiants
953,1906,2019,10,True,Arizona,TampaBay,27.0,30.0,57.0,201910ArizonaTampaBay,201910TampaBayArizona
954,1908,2019,10,True,KansasCity,Tennessee,32.0,35.0,67.0,201910KansasCityTennessee,201910TennesseeKansasCity
955,1910,2019,10,True,Miami,Indianapolis,16.0,12.0,28.0,201910MiamiIndianapolis,201910IndianapolisMiami
956,1912,2019,10,True,Carolina,GreenBay,16.0,24.0,40.0,201910CarolinaGreenBay,201910GreenBayCarolina
957,1914,2019,10,True,LARams,Pittsburgh,12.0,17.0,29.0,201910LARamsPittsburgh,201910PittsburghLARams
958,1916,2019,10,True,Minnesota,Dallas,28.0,24.0,52.0,201910MinnesotaDallas,201910DallasMinnesota
959,1918,2019,10,True,Seattle,SanFrancisco,27.0,24.0,51.0,201910SeattleSanFrancisco,201910SanFranciscoSeattle
960,1920,2019,11,True,Pittsburgh,Cleveland,7.0,21.0,28.0,201911PittsburghCleveland,201911ClevelandPittsburgh
961,1922,2019,11,True,Houston,Baltimore,7.0,41.0,48.0,201911HoustonBaltimore,201911BaltimoreHouston
962,1924,2019,11,True,Atlanta,Carolina,29.0,3.0,32.0,201911AtlantaCarolina,201911CarolinaAtlanta
963,1926,2019,11,True,Dallas,Detroit,35.0,27.0,62.0,201911DallasDetroit,201911DetroitDallas
964,1928,2019,11,True,Jacksonville,Indianapolis,13.0,33.0,46.0,201911JacksonvilleIndianapolis,201911IndianapolisJacksonville
965,1930,2019,11,True,Buffalo,Miami,37.0,20.0,57.0,201911BuffaloMiami,201911MiamiBuffalo
966,1932,2019,11,True,Denver,Minnesota,23.0,27.0,50.0,201911DenverMinnesota,201911MinnesotaDenver
967,1934,2019,11,True,NewOrleans,TampaBay,34.0,17.0,51.0,201911NewOrleansTampaBay,201911TampaBayNewOrleans
968,1936,2019,11,True,NYJets,Washington,34.0,17.0,51.0,201911NYJetsWashington,201911WashingtonNYJets
969,1938,2019,11,True,Arizona,SanFrancisco,26.0,36.0,62.0,201911ArizonaSanFrancisco,201911SanFranciscoArizona
970,1940,2019,11,True,Cincinnati,Oakland,10.0,17.0,27.0,201911CincinnatiOakland,201911OaklandCincinnati
971,1942,2019,11,True,NewEngland,Philadelphia,17.0,10.0,27.0,201911NewEnglandPhiladelphia,201911PhiladelphiaNewEngland
972,1944,2019,11,True,Chicago,LARams,7.0,17.0,24.0,201911ChicagoLARams,201911LARamsChicago
973,1946,2019,11,True,KansasCity,LAChargers,24.0,17.0,41.0,201911KansasCityLAChargers,201911LAChargersKansasCity
974,1948,2019,12,True,Indianapolis,Houston,17.0,20.0,37.0,201912IndianapolisHouston,201912HoustonIndianapolis
975,1950,2019,12,True,TampaBay,Atlanta,35.0,22.0,57.0,201912TampaBayAtlanta,201912AtlantaTampaBay
976,1952,2019,12,True,Denver,Buffalo,3.0,20.0,23.0,201912DenverBuffalo,201912BuffaloDenver
977,1954,2019,12,True,NYGiants,Chicago,14.0,19.0,33.0,201912NYGiantsChicago,201912ChicagoNYGiants
978,1956,2019,12,True,Pittsburgh,Cincinnati,16.0,10.0,26.0,201912PittsburghCincinnati,201912CincinnatiPittsburgh
979,1958,2019,12,True,Miami,Cleveland,24.0,41.0,65.0,201912MiamiCleveland,201912ClevelandMiami
980,1960,2019,12,True,Carolina,NewOrleans,31.0,34.0,65.0,201912CarolinaNewOrleans,201912NewOrleansCarolina
981,1962,2019,12,True,Oakland,NYJets,3.0,34.0,37.0,201912OaklandNYJets,201912NYJetsOakland
982,1964,2019,12,True,Detroit,Washington,16.0,19.0,35.0,201912DetroitWashington,201912WashingtonDetroit
983,1966,2019,12,True,Seattle,Philadelphia,17.0,9.0,26.0,201912SeattlePhiladelphia,201912PhiladelphiaSeattle
984,1968,2019,12,True,Jacksonville,Tennessee,20.0,42.0,62.0,201912JacksonvilleTennessee,201912TennesseeJacksonville
985,1970,2019,12,True,Dallas,NewEngland,9.0,13.0,22.0,201912DallasNewEngland,201912NewEnglandDallas
986,1972,2019,12,True,GreenBay,SanFrancisco,8.0,37.0,45.0,201912GreenBaySanFrancisco,201912SanFranciscoGreenBay
987,1974,2019,12,True,Baltimore,LARams,45.0,6.0,51.0,201912BaltimoreLARams,201912LARamsBaltimore
988,1976,2019,13,True,Chicago,Detroit,24.0,20.0,44.0,201913ChicagoDetroit,201913DetroitChicago
989,1978,2019,13,True,Buffalo,Dallas,26.0,15.0,41.0,201913BuffaloDallas,201913DallasBuffalo
990,1980,2019,13,True,NewOrleans,Atlanta,26.0,18.0,44.0,201913NewOrleansAtlanta,201913AtlantaNewOrleans
991,1982,2019,13,True,SanFrancisco,Baltimore,17.0,20.0,37.0,201913SanFranciscoBaltimore,201913BaltimoreSanFrancisco
992,1984,2019,13,True,Washington,Carolina,29.0,21.0,50.0,201913WashingtonCarolina,201913CarolinaWashington
993,1986,2019,13,True,NYJets,Cincinnati,6.0,22.0,28.0,201913NYJetsCincinnati,201913CincinnatiNYJets
994,1988,2019,13,True,Tennessee,Indianapolis,31.0,17.0,48.0,201913TennesseeIndianapolis,201913IndianapolisTennessee
995,1990,2019,13,True,TampaBay,Jacksonville,28.0,11.0,39.0,201913TampaBayJacksonville,201913JacksonvilleTampaBay
996,1992,2019,13,True,Philadelphia,Miami,31.0,37.0,68.0,201913PhiladelphiaMiami,201913MiamiPhiladelphia
997,1994,2019,13,True,GreenBay,NYGiants,31.0,13.0,44.0,201913GreenBayNYGiants,201913NYGiantsGreenBay
998,1996,2019,13,True,Cleveland,Pittsburgh,13.0,20.0,33.0,201913ClevelandPittsburgh,201913PittsburghCleveland
999,1998,2019,13,True,LARams,Arizona,34.0,7.0,41.0,201913LARamsArizona,201913ArizonaLARams
1000,2000,2019,13,True,Oakland,KansasCity,9.0,40.0,49.0,201913OaklandKansasCity,201913KansasCityOakland
1001,2002,2019,13,True,LAChargers,Denver,20.0,23.0,43.0,201913LAChargersDenver,201913DenverLAChargers
1002,2004,2019,13,True,NewEngland,Houston,22.0,28.0,50.0,201913NewEnglandHouston,201913HoustonNewEngland
1003,2006,2019,13,True,Minnesota,Seattle,30.0,37.0,67.0,201913MinnesotaSeattle,201913SeattleMinnesota
1004,2008,2019,14,True,Dallas,Chicago,24.0,31.0,55.0,201914DallasChicago,201914ChicagoDallas
1005,2010,2019,14,True,Carolina,Atlanta,20.0,40.0,60.0,201914CarolinaAtlanta,201914AtlantaCarolina
1006,2012,2019,14,True,Baltimore,Buffalo,24.0,17.0,41.0,201914BaltimoreBuffalo,201914BuffaloBaltimore
1007,2014,2019,14,True,Cincinnati,Cleveland,19.0,27.0,46.0,201914CincinnatiCleveland,201914ClevelandCincinnati
1008,2016,2019,14,True,Washington,GreenBay,15.0,20.0,35.0,201914WashingtonGreenBay,201914GreenBayWashington
1009,2018,2019,14,True,Denver,Houston,38.0,24.0,62.0,201914DenverHouston,201914HoustonDenver
1010,2020,2019,14,True,Detroit,Minnesota,7.0,20.0,27.0,201914DetroitMinnesota,201914MinnesotaDetroit
1011,2022,2019,14,True,SanFrancisco,NewOrleans,48.0,46.0,94.0,201914SanFranciscoNewOrleans,201914NewOrleansSanFrancisco
1012,2024,2019,14,True,Miami,NYJets,21.0,22.0,43.0,201914MiamiNYJets,201914NYJetsMiami
1013,2026,2019,14,True,Indianapolis,TampaBay,35.0,38.0,73.0,201914IndianapolisTampaBay,201914TampaBayIndianapolis
1014,2028,2019,14,True,LAChargers,Jacksonville,45.0,10.0,55.0,201914LAChargersJacksonville,201914JacksonvilleLAChargers
1015,2030,2019,14,True,Pittsburgh,Arizona,23.0,17.0,40.0,201914PittsburghArizona,201914ArizonaPittsburgh
1016,2032,2019,14,True,KansasCity,NewEngland,23.0,16.0,39.0,201914KansasCityNewEngland,201914NewEnglandKansasCity
1017,2034,2019,14,True,Tennessee,Oakland,42.0,21.0,63.0,201914TennesseeOakland,201914OaklandTennessee
1018,2036,2019,14,True,Seattle,LARams,12.0,28.0,40.0,201914SeattleLARams,201914LARamsSeattle
1019,2038,2019,14,True,NYGiants,Philadelphia,17.0,23.0,40.0,201914NYGiantsPhiladelphia,201914PhiladelphiaNYGiants
1020,2040,2019,15,True,NYJets,Baltimore,21.0,42.0,63.0,201915NYJetsBaltimore,201915BaltimoreNYJets
1021,2042,2019,15,True,Seattle,Carolina,30.0,24.0,54.0,201915SeattleCarolina,201915CarolinaSeattle
1022,2044,2019,15,True,NewEngland,Cincinnati,34.0,13.0,47.0,201915NewEnglandCincinnati,201915CincinnatiNewEngland
1023,2046,2019,15,True,TampaBay,Detroit,38.0,17.0,55.0,201915TampaBayDetroit,201915DetroitTampaBay
1024,2048,2019,15,True,Chicago,GreenBay,13.0,21.0,34.0,201915ChicagoGreenBay,201915GreenBayChicago
1025,2050,2019,15,True,Denver,KansasCity,3.0,23.0,26.0,201915DenverKansasCity,201915KansasCityDenver
1026,2052,2019,15,True,Miami,NYGiants,20.0,36.0,56.0,201915MiamiNYGiants,201915NYGiantsMiami
1027,2054,2019,15,True,Houston,Tennessee,24.0,21.0,45.0,201915HoustonTennessee,201915TennesseeHouston
1028,2056,2019,15,True,Philadelphia,Washington,37.0,27.0,64.0,201915PhiladelphiaWashington,201915WashingtonPhiladelphia
1029,2058,2019,15,True,Cleveland,Arizona,24.0,38.0,62.0,201915ClevelandArizona,201915ArizonaCleveland
1030,2060,2019,15,True,Jacksonville,Oakland,20.0,16.0,36.0,201915JacksonvilleOakland,201915OaklandJacksonville
1031,2062,2019,15,True,Minnesota,LAChargers,39.0,10.0,49.0,201915MinnesotaLAChargers,201915LAChargersMinnesota
1032,2064,2019,15,True,LARams,Dallas,21.0,44.0,65.0,201915LARamsDallas,201915DallasLARams
1033,2066,2019,15,True,Atlanta,SanFrancisco,29.0,22.0,51.0,201915AtlantaSanFrancisco,201915SanFranciscoAtlanta
1034,2068,2019,15,True,Buffalo,Pittsburgh,17.0,10.0,27.0,201915BuffaloPittsburgh,201915PittsburghBuffalo
1035,2070,2019,15,True,Indianapolis,NewOrleans,7.0,34.0,41.0,201915IndianapolisNewOrleans,201915NewOrleansIndianapolis
1036,2072,2019,16,True,Houston,TampaBay,23.0,20.0,43.0,201916HoustonTampaBay,201916TampaBayHouston
1037,2074,2019,16,True,Buffalo,NewEngland,17.0,24.0,41.0,201916BuffaloNewEngland,201916NewEnglandBuffalo
1038,2076,2019,16,True,LARams,SanFrancisco,31.0,34.0,65.0,201916LARamsSanFrancisco,201916SanFranciscoLARams
1039,2078,2019,16,True,Jacksonville,Atlanta,12.0,24.0,36.0,201916JacksonvilleAtlanta,201916AtlantaJacksonville
1040,2080,2019,16,True,Baltimore,Cleveland,31.0,15.0,46.0,201916BaltimoreCleveland,201916ClevelandBaltimore
1041,2082,2019,16,True,Carolina,Indianapolis,6.0,38.0,44.0,201916CarolinaIndianapolis,201916IndianapolisCarolina
1042,2084,2019,16,True,Cincinnati,Miami,35.0,38.0,73.0,201916CincinnatiMiami,201916MiamiCincinnati
1043,2086,2019,16,True,Pittsburgh,NYJets,10.0,16.0,26.0,201916PittsburghNYJets,201916NYJetsPittsburgh
1044,2088,2019,16,True,NewOrleans,Tennessee,38.0,28.0,66.0,201916NewOrleansTennessee,201916TennesseeNewOrleans
1045,2090,2019,16,True,NYGiants,Washington,41.0,35.0,76.0,201916NYGiantsWashington,201916WashingtonNYGiants
1046,2092,2019,16,True,Detroit,Denver,17.0,27.0,44.0,201916DetroitDenver,201916DenverDetroit
1047,2094,2019,16,True,Oakland,LAChargers,24.0,17.0,41.0,201916OaklandLAChargers,201916LAChargersOakland
1048,2096,2019,16,True,Dallas,Philadelphia,9.0,17.0,26.0,201916DallasPhiladelphia,201916PhiladelphiaDallas
1049,2098,2019,16,True,Arizona,Seattle,27.0,13.0,40.0,201916ArizonaSeattle,201916SeattleArizona
1050,2100,2019,16,True,KansasCity,Chicago,26.0,3.0,29.0,201916KansasCityChicago,201916ChicagoKansasCity
1051,2102,2019,16,True,GreenBay,Minnesota,23.0,10.0,33.0,201916GreenBayMinnesota,201916MinnesotaGreenBay
1052,2104,2019,17,True,NYJets,Buffalo,13.0,6.0,19.0,201917NYJetsBuffalo,201917BuffaloNYJets
1053,2106,2019,17,True,NewOrleans,Carolina,42.0,10.0,52.0,201917NewOrleansCarolina,201917CarolinaNewOrleans
1054,2108,2019,17,True,Cleveland,Cincinnati,23.0,33.0,56.0,201917ClevelandCincinnati,201917CincinnatiCleveland
1055,2110,2019,17,True,GreenBay,Detroit,23.0,20.0,43.0,201917GreenBayDetroit,201917DetroitGreenBay
1056,2112,2019,17,True,LAChargers,KansasCity,21.0,31.0,52.0,201917LAChargersKansasCity,201917KansasCityLAChargers
1057,2114,2019,17,True,Chicago,Minnesota,21.0,19.0,40.0,201917ChicagoMinnesota,201917MinnesotaChicago
1058,2116,2019,17,True,Miami,NewEngland,27.0,24.0,51.0,201917MiamiNewEngland,201917NewEnglandMiami
1059,2118,2019,17,True,Atlanta,TampaBay,28.0,22.0,50.0,201917AtlantaTampaBay,201917TampaBayAtlanta
1060,2120,2019,17,True,Pittsburgh,Baltimore,10.0,28.0,38.0,201917PittsburghBaltimore,201917BaltimorePittsburgh
1061,2122,2019,17,True,Washington,Dallas,16.0,47.0,63.0,201917WashingtonDallas,201917DallasWashington
1062,2124,2019,17,True,Tennessee,Houston,35.0,14.0,49.0,201917TennesseeHouston,201917HoustonTennessee
1063,2126,2019,17,True,Indianapolis,Jacksonville,20.0,38.0,58.0,201917IndianapolisJacksonville,201917JacksonvilleIndianapolis
1064,2128,2019,17,True,Philadelphia,NYGiants,34.0,17.0,51.0,201917PhiladelphiaNYGiants,201917NYGiantsPhiladelphia
1065,2130,2019,17,True,Oakland,Denver,15.0,16.0,31.0,201917OaklandDenver,201917DenverOakland
1066,2132,2019,17,True,Arizona,LARams,24.0,31.0,55.0,201917ArizonaLARams,201917LARamsArizona
1067,2134,2019,17,True,SanFrancisco,Seattle,26.0,21.0,47.0,201917SanFranciscoSeattle,201917SeattleSanFrancisco
1068,2136,2020,1,True,Houston,KansasCity,20.0,34.0,54.0,20201HoustonKansasCity,20201KansasCityHouston
1069,2138,2020,1,True,Seattle,Atlanta,38.0,25.0,63.0,20201SeattleAtlanta,20201AtlantaSeattle
1070,2140,2020,1,True,Cleveland,Baltimore,6.0,38.0,44.0,20201ClevelandBaltimore,20201BaltimoreCleveland
1071,2142,2020,1,True,NYJets,Buffalo,17.0,27.0,44.0,20201NYJetsBuffalo,20201BuffaloNYJets
1072,2144,2020,1,True,LasVegas,Carolina,34.0,30.0,64.0,20201LasVegasCarolina,20201CarolinaLasVegas
1073,2146,2020,1,True,Chicago,Detroit,27.0,23.0,50.0,20201ChicagoDetroit,20201DetroitChicago
1074,2148,2020,1,True,Indianapolis,Jacksonville,20.0,27.0,47.0,20201IndianapolisJacksonville,20201JacksonvilleIndianapolis
1075,2150,2020,1,True,GreenBay,Minnesota,43.0,34.0,77.0,20201GreenBayMinnesota,20201MinnesotaGreenBay
1076,2152,2020,1,True,Miami,NewEngland,11.0,21.0,32.0,20201MiamiNewEngland,20201NewEnglandMiami
1077,2154,2020,1,True,Philadelphia,Washington,17.0,27.0,44.0,20201PhiladelphiaWashington,20201WashingtonPhiladelphia
1078,2156,2020,1,True,LAChargers,Cincinnati,16.0,13.0,29.0,20201LAChargersCincinnati,20201CincinnatiLAChargers
1079,2158,2020,1,True,TampaBay,NewOrleans,23.0,34.0,57.0,20201TampaBayNewOrleans,20201NewOrleansTampaBay
1080,2160,2020,1,True,Arizona,SanFrancisco,24.0,20.0,44.0,20201ArizonaSanFrancisco,20201SanFranciscoArizona
1081,2162,2020,1,True,Dallas,LARams,17.0,20.0,37.0,20201DallasLARams,20201LARamsDallas
1082,2164,2020,1,True,Pittsburgh,NYGiants,26.0,16.0,42.0,20201PittsburghNYGiants,20201NYGiantsPittsburgh
1083,2166,2020,1,True,Tennessee,Denver,16.0,14.0,30.0,20201TennesseeDenver,20201DenverTennessee
1084,2168,2020,2,True,Cincinnati,Cleveland,30.0,35.0,65.0,20202CincinnatiCleveland,20202ClevelandCincinnati
1085,2170,2020,2,True,NYGiants,Chicago,13.0,17.0,30.0,20202NYGiantsChicago,20202ChicagoNYGiants
1086,2172,2020,2,True,Atlanta,Dallas,39.0,40.0,79.0,20202AtlantaDallas,20202DallasAtlanta
1087,2174,2020,2,True,Detroit,GreenBay,21.0,42.0,63.0,20202DetroitGreenBay,20202GreenBayDetroit
1088,2176,2020,2,True,Minnesota,Indianapolis,11.0,28.0,39.0,20202MinnesotaIndianapolis,20202IndianapolisMinnesota
1089,2178,2020,2,True,Buffalo,Miami,31.0,28.0,59.0,20202BuffaloMiami,20202MiamiBuffalo
1090,2180,2020,2,True,SanFrancisco,NYJets,31.0,13.0,44.0,20202SanFranciscoNYJets,20202NYJetsSanFrancisco
1091,2182,2020,2,True,LARams,Philadelphia,37.0,19.0,56.0,20202LARamsPhiladelphia,20202PhiladelphiaLARams
1092,2184,2020,2,True,Denver,Pittsburgh,21.0,26.0,47.0,20202DenverPittsburgh,20202PittsburghDenver
1093,2186,2020,2,True,Carolina,TampaBay,17.0,31.0,48.0,20202CarolinaTampaBay,20202TampaBayCarolina
1094,2188,2020,2,True,Jacksonville,Tennessee,30.0,33.0,63.0,20202JacksonvilleTennessee,20202TennesseeJacksonville
1095,2190,2020,2,True,Washington,Arizona,15.0,30.0,45.0,20202WashingtonArizona,20202ArizonaWashington
1096,2192,2020,2,True,Baltimore,Houston,33.0,16.0,49.0,20202BaltimoreHouston,20202HoustonBaltimore
1097,2194,2020,2,True,KansasCity,LAChargers,23.0,20.0,43.0,20202KansasCityLAChargers,20202LAChargersKansasCity
1098,2196,2020,2,True,NewEngland,Seattle,30.0,35.0,65.0,20202NewEnglandSeattle,20202SeattleNewEngland
1099,2198,2020,2,True,NewOrleans,LasVegas,24.0,34.0,58.0,20202NewOrleansLasVegas,20202LasVegasNewOrleans
1100,2200,2020,3,True,Miami,Jacksonville,31.0,13.0,44.0,20203MiamiJacksonville,20203JacksonvilleMiami
1101,2202,2020,3,True,Chicago,Atlanta,30.0,26.0,56.0,20203ChicagoAtlanta,20203AtlantaChicago
1102,2204,2020,3,True,LARams,Buffalo,32.0,35.0,67.0,20203LARamsBuffalo,20203BuffaloLARams
1103,2206,2020,3,True,Washington,Cleveland,20.0,34.0,54.0,20203WashingtonCleveland,20203ClevelandWashington
1104,2208,2020,3,True,Tennessee,Minnesota,31.0,30.0,61.0,20203TennesseeMinnesota,20203MinnesotaTennessee
1105,2210,2020,3,True,LasVegas,NewEngland,20.0,36.0,56.0,20203LasVegasNewEngland,20203NewEnglandLasVegas
1106,2212,2020,3,True,SanFrancisco,NYGiants,36.0,9.0,45.0,20203SanFranciscoNYGiants,20203NYGiantsSanFrancisco
1107,2214,2020,3,True,Cincinnati,Philadelphia,23.0,23.0,46.0,20203CincinnatiPhiladelphia,20203PhiladelphiaCincinnati
1108,2216,2020,3,True,Houston,Pittsburgh,21.0,28.0,49.0,20203HoustonPittsburgh,20203PittsburghHouston
1109,2218,2020,3,True,NYJets,Indianapolis,7.0,36.0,43.0,20203NYJetsIndianapolis,20203IndianapolisNYJets
1110,2220,2020,3,True,Carolina,LAChargers,21.0,16.0,37.0,20203CarolinaLAChargers,20203LAChargersCarolina
1111,2222,2020,3,True,Detroit,Arizona,26.0,23.0,49.0,20203DetroitArizona,20203ArizonaDetroit
1112,2224,2020,3,True,TampaBay,Denver,28.0,10.0,38.0,20203TampaBayDenver,20203DenverTampaBay
1113,2226,2020,3,True,Dallas,Seattle,31.0,38.0,69.0,20203DallasSeattle,20203SeattleDallas
1114,2228,2020,3,True,GreenBay,NewOrleans,37.0,30.0,67.0,20203GreenBayNewOrleans,20203NewOrleansGreenBay
1115,2230,2020,3,True,KansasCity,Baltimore,34.0,20.0,54.0,20203KansasCityBaltimore,20203BaltimoreKansasCity
1116,2232,2020,4,True,Denver,NYJets,37.0,28.0,65.0,20204DenverNYJets,20204NYJetsDenver
1117,2234,2020,4,True,Arizona,Carolina,21.0,31.0,52.0,20204ArizonaCarolina,20204CarolinaArizona
1118,2236,2020,4,True,Jacksonville,Cincinnati,25.0,33.0,58.0,20204JacksonvilleCincinnati,20204CincinnatiJacksonville
1119,2238,2020,4,True,Cleveland,Dallas,49.0,38.0,87.0,20204ClevelandDallas,20204DallasCleveland
1120,2240,2020,4,True,NewOrleans,Detroit,35.0,29.0,64.0,20204NewOrleansDetroit,20204DetroitNewOrleans
1121,2242,2020,4,True,Minnesota,Houston,31.0,23.0,54.0,20204MinnesotaHouston,20204HoustonMinnesota
1122,2244,2020,4,True,Seattle,Miami,31.0,23.0,54.0,20204SeattleMiami,20204MiamiSeattle
1123,2246,2020,4,True,LAChargers,TampaBay,31.0,38.0,69.0,20204LAChargersTampaBay,20204TampaBayLAChargers
1124,2248,2020,4,True,Baltimore,Washington,31.0,17.0,48.0,20204BaltimoreWashington,20204WashingtonBaltimore
1125,2250,2020,4,True,NYGiants,LARams,9.0,17.0,26.0,20204NYGiantsLARams,20204LARamsNYGiants
1126,2252,2020,4,True,Indianapolis,Chicago,19.0,11.0,30.0,20204IndianapolisChicago,20204ChicagoIndianapolis
1127,2254,2020,4,True,Buffalo,LasVegas,30.0,23.0,53.0,20204BuffaloLasVegas,20204LasVegasBuffalo
1128,2256,2020,4,True,Philadelphia,SanFrancisco,25.0,20.0,45.0,20204PhiladelphiaSanFrancisco,20204SanFranciscoPhiladelphia
1129,2258,2020,4,True,NewEngland,KansasCity,10.0,26.0,36.0,20204NewEnglandKansasCity,20204KansasCityNewEngland
1130,2260,2020,4,True,Atlanta,GreenBay,16.0,30.0,46.0,20204AtlantaGreenBay,20204GreenBayAtlanta
1131,2262,2020,5,True,TampaBay,Chicago,19.0,20.0,39.0,20205TampaBayChicago,20205ChicagoTampaBay
1132,2264,2020,5,True,Carolina,Atlanta,23.0,16.0,39.0,20205CarolinaAtlanta,20205AtlantaCarolina
1133,2266,2020,5,True,Cincinnati,Baltimore,3.0,27.0,30.0,20205CincinnatiBaltimore,20205BaltimoreCincinnati
1134,2268,2020,5,True,Jacksonville,Houston,14.0,30.0,44.0,20205JacksonvilleHouston,20205HoustonJacksonville
1135,2270,2020,5,True,LasVegas,KansasCity,40.0,32.0,72.0,20205LasVegasKansasCity,20205KansasCityLasVegas
1136,2272,2020,5,True,Arizona,NYJets,30.0,10.0,40.0,20205ArizonaNYJets,20205NYJetsArizona
1137,2274,2020,5,True,Philadelphia,Pittsburgh,29.0,38.0,67.0,20205PhiladelphiaPittsburgh,20205PittsburghPhiladelphia
1138,2276,2020,5,True,LARams,Washington,30.0,10.0,40.0,20205LARamsWashington,20205WashingtonLARams
1139,2278,2020,5,True,Miami,SanFrancisco,43.0,17.0,60.0,20205MiamiSanFrancisco,20205SanFranciscoMiami
1140,2280,2020,5,True,Indianapolis,Cleveland,23.0,32.0,55.0,20205IndianapolisCleveland,20205ClevelandIndianapolis
1141,2282,2020,5,True,NYGiants,Dallas,34.0,37.0,71.0,20205NYGiantsDallas,20205DallasNYGiants
1142,2284,2020,5,True,Minnesota,Seattle,26.0,27.0,53.0,20205MinnesotaSeattle,20205SeattleMinnesota
1143,2286,2020,5,True,LAChargers,NewOrleans,27.0,30.0,57.0,20205LAChargersNewOrleans,20205NewOrleansLAChargers
1144,2288,2020,5,True,Buffalo,Tennessee,16.0,42.0,58.0,20205BuffaloTennessee,20205TennesseeBuffalo
1145,2290,2020,6,True,Denver,NewEngland,18.0,12.0,30.0,20206DenverNewEngland,20206NewEnglandDenver
